x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,900650.042987637,6947411.00089107,0,5,5
895500.509851248,6954516.28142892,887293.644707442,6958981.15267338,0,5,5
888490.782146195,6949237.41596887,889056.063668628,6953035.12490589,5,12,7
888490.782146195,6949237.41596887,900233.398638021,6949759.15196685,5,12,7
895500.509851248,6954516.28142892,898177.092101374,6953387.01369106,0,12,12
895500.509851248,6954516.28142892,898268.443052174,6952769.36401686,0,12,12
889571.096209236,6951589.37775638,895508.501676444,6947052.27330583,12,13,1
888357.578787528,6952350.6367328,887790.650853625,6949825.83554027,13,17,4
888490.782146195,6949237.41596887,890255.612531675,6946289.42184671,5,17,12
895500.509851248,6954516.28142892,895050.178743377,6954326.03408059,0,19,19
895500.509851248,6954516.28142892,895276.62912281,6954541.58555759,0,19,19
895500.509851248,6954516.28142892,895159.144923812,6954618.34666358,0,19,19
895500.509851248,6954516.28142892,895042.198421166,6954326.87458464,0,19,19
886886.605599189,6951825.02485737,887391.527026512,6949466.4495531,17,22,5
888490.782146195,6949237.41596887,886617.46675499,6949928.14918196,5,27,22
888490.782146195,6949237.41596887,887537.527062656,6951307.54160467,5,28,23
889249.913594379,6947572.38071305,900238.922235868,6962737.18577341,5,38,33
888490.782146195,6949237.41596887,894457.809479803,6962999.64019045,5,38,33
889647.94765557,6951233.28999845,894837.647593789,6947345.30287541,12,44,32
888357.578787528,6952350.6367328,890501.561974615,6952095.80488121,13,47,34
889948.416658984,6954366.45561095,893588.047248857,6959888.28242252,47,50,3
898031.735278148,6952441.17360339,895606.021905064,6951564.48873955,12,53,41
886619.166488132,6950477.48129216,888234.688019683,6964598.60113976,17,54,37
889801.308540137,6954703.39715839,896743.406820444,6959837.58073073,50,55,5
886427.161285274,6951527.84534524,902472.315683292,6945238.93913453,22,56,34
889647.94765557,6951233.28999845,898316.72900107,6950190.155247,12,57,45
883914.842647687,6955185.2149498,890932.253296296,6965396.4040601,56,57,1
883914.842647687,6955185.2149498,895783.528881319,6965992.03184256,56,57,1
898133.418748135,6953177.62403615,894916.450495998,6951475.54043779,53,58,5
883700.377325537,6954462.34816447,890641.767656748,6965349.79237061,57,58,1
883700.377325537,6954462.34816447,884481.691845877,6950107.35777672,57,58,1
889948.416658984,6954366.45561095,901056.745885389,6954697.55543759,47,59,12
883700.377325537,6954462.34816447,883317.799142906,6954200.18224729,57,65,8
883700.377325537,6954462.34816447,893698.099791401,6966555.042491,57,65,8
898133.418748135,6953177.62403615,897813.233763722,6955179.83213045,53,65,12
883874.560066274,6952130.85702147,906432.919156197,6959736.36694488,58,65,7
883705.262671936,6951752.40553015,893938.329413101,6967311.09136279,65,72,7
884274.839810092,6949184.33340154,906485.491308462,6959925.9390962,54,72,18
884274.839810092,6949184.33340154,893283.24568395,6966312.66018337,54,72,18
884274.839810092,6949184.33340154,906626.134930436,6949086.57254975,54,72,18
883914.842647687,6955185.2149498,906104.986762775,6959079.96905992,56,75,19
883860.918388858,6952172.72737046,883450.35801455,6953199.43155518,58,76,18
882861.950103527,6951983.6194956,893416.934268949,6967245.89459648,72,81,9
891528.656105892,6951219.18636398,896088.888945008,6957637.69351048,57,83,26
897905.890905903,6954460.30455211,895555.29138581,6952345.15338718,65,85,20
883700.377325537,6954462.34816447,891174.51491914,6965762.21361875,57,89,32
884274.839810092,6949184.33340154,884595.444384515,6963210.69466891,54,90,36
891528.656105892,6951219.18636398,893342.357995502,6950224.52675187,57,90,33
884274.839810092,6949184.33340154,904180.108635066,6964302.17923569,54,93,39
883490.814673993,6953540.34868517,897157.751221406,6941571.27667737,89,94,5
883490.814673993,6953540.34868517,883163.250739595,6951554.16142094,89,94,5
883315.448166872,6954722.75332468,904067.140566418,6944704.29422405,65,94,29
883490.814673993,6953540.34868517,907839.586288592,6953899.14042315,89,94,5
883490.814673993,6953540.34868517,883224.364601807,6954941.11821858,89,94,5
883705.262671936,6951752.40553015,890884.129876555,6942638.70021294,65,97,32
882848.235163773,6952005.44813386,903471.665672604,6968718.35099,81,100,19
882848.235163773,6952005.44813386,891030.355906825,6970183.22502284,81,100,19
883248.941622772,6951011.00318662,881974.266592299,6956479.48844374,97,101,4
897905.890905903,6954460.30455211,894619.320675864,6951892.42319087,65,104,39
889044.72602536,6947562.24121036,890726.075256237,6964417.22236546,38,105,67
879517.268994917,6951358.52754518,892824.599734461,6969291.46048581,100,106,6
883850.911440394,6946848.15706326,891458.170560258,6941152.4750727,90,107,17
