x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,887040.697548542,6952185.12745561,0,5,5
895500.509851248,6954516.28142892,891825.95748751,6963106.1228503,0,5,5
888490.782146195,6949237.41596887,888910.081582789,6953976.8683361,5,12,7
888490.782146195,6949237.41596887,894835.098837022,6961193.68700062,5,12,7
895500.509851248,6954516.28142892,892800.650468507,6955588.7074072,0,12,12
895500.509851248,6954516.28142892,892480.072106065,6955777.28518658,0,12,12
889571.096209236,6951589.37775638,902186.51775161,6957834.22951278,12,13,1
888357.578787528,6952350.6367328,890345.2642153,6947109.14629916,13,17,4
888490.782146195,6949237.41596887,889344.366948078,6962085.43402574,5,17,12
895500.509851248,6954516.28142892,895050.178743377,6954326.03408059,0,19,19
895500.509851248,6954516.28142892,895685.264060862,6954387.3288736,0,19,19
895500.509851248,6954516.28142892,895793.531571244,6954718.97725379,0,19,19
895500.509851248,6954516.28142892,895534.010200177,6955011.05617183,0,19,19
886886.605599189,6951825.02485737,894542.338239673,6964020.92827079,17,22,5
888490.782146195,6949237.41596887,886399.507369688,6950377.30015375,5,27,22
888490.782146195,6949237.41596887,891578.79012878,6946879.18639419,5,28,23
889249.913594379,6947572.38071305,895555.020713457,6964004.84553177,5,38,33
888490.782146195,6949237.41596887,888392.833754519,6949769.120125,5,38,33
889647.94765557,6951233.28999845,895710.156548654,6961714.77905339,12,44,32
888357.578787528,6952350.6367328,890616.779766536,6951871.02774525,13,47,34
889948.416658984,6954366.45561095,901090.81170048,6955640.7515776,47,50,3
898031.735278148,6952441.17360339,896142.733579831,6951633.26884536,12,53,41
886619.166488132,6950477.48129216,890420.115723679,6965858.01556212,17,54,37
889801.308540137,6954703.39715839,894319.250202462,6949180.96093455,50,55,5
886427.161285274,6951527.84534524,885835.971800743,6960940.59935983,22,56,34
889647.94765557,6951233.28999845,893035.763277882,6959051.86103585,12,57,45
883914.842647687,6955185.2149498,895472.680551835,6966316.50439086,56,57,1
883914.842647687,6955185.2149498,888702.219185456,6963765.94041458,56,57,1
898133.418748135,6953177.62403615,892435.673937312,6954075.81357966,53,58,5
883700.377325537,6954462.34816447,885502.702472493,6948111.89366321,57,58,1
883700.377325537,6954462.34816447,898481.360941334,6966003.99159175,57,58,1
889948.416658984,6954366.45561095,890127.668971888,6953088.9762694,47,59,12
883700.377325537,6954462.34816447,884461.0584751,6949354.02686241,57,65,8
883700.377325537,6954462.34816447,891302.370086193,6965942.39504846,57,65,8
898133.418748135,6953177.62403615,895467.190842357,6952110.47984265,53,65,12
883874.560066274,6952130.85702147,894929.202392731,6966617.54061104,58,65,7
883705.262671936,6951752.40553015,908160.967603686,6956937.10328604,65,72,7
884274.839810092,6949184.33340154,895914.737500148,6966754.03568153,54,72,18
884274.839810092,6949184.33340154,897855.233470959,6966285.99207876,54,72,18
884274.839810092,6949184.33340154,894985.968116549,6966885.45758251,54,72,18
883914.842647687,6955185.2149498,885605.273956865,6948569.30892562,56,75,19
883860.918388858,6952172.72737046,906037.560568639,6960508.84474161,58,76,18
882861.950103527,6951983.6194956,905135.979401585,6963091.94846697,72,81,9
891528.656105892,6951219.18636398,892674.790369006,6953065.51861283,57,83,26
897905.890905903,6954460.30455211,896710.535902213,6956319.78772116,65,85,20
883700.377325537,6954462.34816447,883501.13140064,6953420.77251978,57,89,32
884274.839810092,6949184.33340154,885106.740043213,6963815.8955929,54,90,36
891528.656105892,6951219.18636398,894807.029494617,6959269.79198801,57,90,33
884274.839810092,6949184.33340154,907211.007771697,6948688.46285009,54,93,39
883490.814673993,6953540.34868517,905530.895844182,6962865.59001164,89,94,5
883490.814673993,6953540.34868517,908166.177772896,6953765.96587645,89,94,5
883315.448166872,6954722.75332468,897650.930000434,6967362.99104269,65,94,29
883490.814673993,6953540.34868517,888294.42301761,6944481.04436676,89,94,5
883490.814673993,6953540.34868517,903778.930152413,6963591.08091985,89,94,5
883705.262671936,6951752.40553015,882768.819651383,6953975.94424936,65,97,32
882848.235163773,6952005.44813386,911379.608102619,6958134.61580671,81,100,19
882848.235163773,6952005.44813386,911015.202113256,6959489.18016879,81,100,19
883248.941622772,6951011.00318662,888086.695578466,6965998.82454497,97,101,4
897905.890905903,6954460.30455211,892943.649883718,6953456.28448428,65,104,39
889044.72602536,6947562.24121036,886567.796091051,6948110.7773887,38,105,67
879517.268994917,6951358.52754518,907131.102566153,6945019.13847873,100,106,6
883850.911440394,6946848.15706326,908739.538630493,6958950.23499794,90,107,17
883850.911440394,6946848.15706326,883827.073164533,6947057.42153054,90,107,17
883850.911440394,6946848.15706326,898437.905421625,6940915.71187541,90,107,17
879714.629342236,6950510.7750313,891336.206974466,6938418.31169142,100,109,9
880798.053365316,6951466.005311,893405.626478006,6969364.10152735,106,111,5
880798.053365316,6951466.005311,902553.939011831,6968111.96739423,106,112,6
879517.268994917,6951358.52754518,883404.666341258,6965844.96517359,100,112,12
887431.038514241,6947052.53642577,885006.299420852,6951581.047738,105,112,7
887431.038514241,6947052.53642577,884600.068253436,6954088.19758978,105,112,7
887431.038514241,6947052.53642577,901699.350886999,6963469.14931336,105,112,7
879175.868677766,6951660.65607501,893076.047396489,6937289.17178672,112,113,1
879517.268994917,6951358.52754518,883067.870202214,6965310.70106935,100,119,19
878205.340033556,6952637.87098494,879334.465592316,6948029.77605888,113,120,7
898349.784053033,6955728.24992217,890424.397382106,6952896.78160455,58,121,63
879439.114543653,6950213.06996628,889114.66080646,6938722.75391274,109,121,12
879484.31609891,6948711.44576244,877742.152763238,6951064.56877407,121,122,1
879439.114543653,6950213.06996628,899500.972872159,6937772.5877528,109,125,16
897653.086115377,6954804.74878802,893566.23642537,6955294.40587194,85,126,41
882440.611234535,6950484.84414124,894997.033771677,6968959.3067427,101,126,25
878183.811886466,6952632.74473063,912632.301115923,6950448.40026945,120,126,6
878183.811886466,6952632.74473063,914296.551316483,6958548.80366694,120,126,6
879484.31609891,6948711.44576244,881182.097191316,6964329.6242806,121,128,7
879484.31609891,6948711.44576244,893010.913383843,6971710.1827642,121,128,7
879484.31609891,6948711.44576244,903737.981141801,6969827.4484956,121,128,7
878839.328743093,6950184.99681777,878353.975777587,6951842.26485442,125,128,3
878839.328743093,6950184.99681777,879875.794406111,6947266.62168987,125,128,3
879484.31609891,6948711.44576244,878574.661284664,6952219.58522944,121,128,7
879484.31609891,6948711.44576244,881678.19333741,6964567.95985025,121,128,7
879484.31609891,6948711.44576244,894560.226572324,6971474.61976283,121,128,7
887431.038514241,6947052.53642577,884388.659682855,6960121.38948438,105,130,25
900779.701236827,6955237.27781931,901560.901030093,6957044.82093759,121,130,9
884150.546270237,6948014.16195583,887969.320045657,6944113.03100545,93,135,42
898133.418748135,6953177.62403615,896720.774884964,6957211.57605828,53,138,85
883500.173218725,6947380.19370692,904220.893278636,6942606.99680637,107,139,32
881858.890998024,6949745.46352832,893658.277810226,6968411.85154069,126,142,16
889249.913594379,6947572.38071305,898080.416104742,6944527.59408996,5,142,137
900779.701236827,6955237.27781931,890560.007445109,6954864.84458309,121,142,21
884150.546270237,6948014.16195583,897090.365638835,6968048.98160807,93,146,53
890050.750275275,6954917.70352549,891437.834904476,6952160.92920694,55,147,92
876514.189653424,6951504.29608555,889680.836033663,6972361.77589079,126,148,22
876514.189653424,6951504.29608555,897681.686148531,6973114.84596039,126,148,22
876514.189653424,6951504.29608555,894667.965272794,6973186.98192614,126,148,22
876514.189653424,6951504.29608555,903824.655770514,6937777.99992594,126,148,22
876514.189653424,6951504.29608555,911630.510712751,6945021.23177784,126,148,22
877967.210602035,6952894.75544962,899472.040800083,6972159.86859549,126,148,22
883850.911440394,6946848.15706326,907265.757254794,6946833.48342538,90,148,58
877967.210602035,6952894.75544962,913760.953889452,6960044.99068153,126,148,22
900779.701236827,6955237.27781931,890363.732220816,6953023.41334717,121,148,27
876423.321368514,6954249.21951371,903680.679207506,6935814.44893146,148,149,1
900779.701236827,6955237.27781931,894954.820551943,6960090.73665487,121,149,28
876514.189653424,6951504.29608555,914428.005850578,6961273.40410442,126,150,24
876514.189653424,6951504.29608555,889188.301557405,6973832.86012077,126,150,24
876514.189653424,6951504.29608555,908116.593998812,6938560.75906126,126,150,24
902067.154077558,6954548.48224571,889666.612652962,6952207.38810532,130,151,21
876423.321368514,6954249.21951371,891400.215124554,6972402.76059086,148,152,4
898349.784053033,6955728.24992217,898950.577933126,6953220.97935125,58,153,95
901767.162617563,6954209.02257003,890245.149107386,6951412.5866466,151,153,2
877150.808313604,6954351.94294951,879339.157460544,6948741.92021609,152,153,1
901767.162617563,6954209.02257003,890230.046209699,6951831.87229298,151,154,3
882658.761615596,6947238.53111762,888196.489602129,6940365.72158709,139,154,15
879011.755081525,6959275.85332739,878709.293301295,6950063.03521249,153,154,1
875108.165197854,6953607.4420607,908388.55939245,6970053.63252853,149,155,6
878263.8862313,6949023.34297112,906745.333392444,6938260.1144693,122,157,35
878263.8862313,6949023.34297112,910544.156094863,6942299.14711134,122,157,35
875108.165197854,6953607.4420607,879155.082152383,6967099.816166,149,157,8
877967.210602035,6952894.75544962,895643.976085813,6971070.19367395,126,160,34
877150.808313604,6954351.94294951,904441.976338414,6938389.68116322,152,164,12
882475.137585473,6954472.3262629,882195.643739539,6948699.09609418,94,165,71
882501.996605209,6953350.84143935,909753.69598073,6953141.32512373,94,167,73
881043.43181791,6955877.16430674,883179.650179343,6945310.48571571,165,167,2
893010.575693746,6952544.06662516,897487.802793419,6956435.77614642,83,170,87
882658.761615596,6947238.53111762,898436.871202406,6939202.94496094,139,172,33
882658.761615596,6947238.53111762,881428.965469456,6947779.06311579,139,172,33
881209.975757971,6947490.06687444,887900.26806339,6969904.5501919,154,175,21
