x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,893843.248028141,6945899.07850141,0,5,5
895500.509851248,6954516.28142892,893571.769934512,6963657.81702486,0,5,5
888490.782146195,6949237.41596887,889979.10543861,6950877.76462141,5,12,7
888490.782146195,6949237.41596887,888820.793682116,6953874.48014608,5,12,7
895500.509851248,6954516.28142892,898208.642025922,6955567.64163835,0,12,12
895500.509851248,6954516.28142892,897243.310420187,6957286.80860371,0,12,12
889571.096209236,6951589.37775638,893463.833995516,6961697.049674,12,13,1
888357.578787528,6952350.6367328,888975.663720679,6948281.81341874,13,17,4
888490.782146195,6949237.41596887,895352.981175324,6964271.71077714,5,17,12
895500.509851248,6954516.28142892,895506.957273212,6954027.45570229,0,19,19
895500.509851248,6954516.28142892,895707.727217368,6954427.8289407,0,19,19
895500.509851248,6954516.28142892,895844.897784237,6954607.62844541,0,19,19
895500.509851248,6954516.28142892,895118.430080883,6954832.41331387,0,19,19
886886.605599189,6951825.02485737,886635.049989195,6958074.37443786,17,22,5
888490.782146195,6949237.41596887,905408.465798075,6953177.69220093,5,27,22
888490.782146195,6949237.41596887,901322.234036539,6960826.0067527,5,28,23
889249.913594379,6947572.38071305,891104.871473761,6946107.10885236,5,38,33
888490.782146195,6949237.41596887,888005.000047405,6958623.82725604,5,38,33
889647.94765557,6951233.28999845,896562.636177894,6961639.0763476,12,44,32
888357.578787528,6952350.6367328,898886.40820331,6958918.99410871,13,47,34
889948.416658984,6954366.45561095,900230.930562883,6957700.46543298,47,50,3
898031.735278148,6952441.17360339,898342.025411844,6953710.05429379,12,53,41
886619.166488132,6950477.48129216,892120.003728395,6966475.27453005,17,54,37
889801.308540137,6954703.39715839,890045.478462987,6954838.23125204,50,55,5
886427.161285274,6951527.84534524,904746.306111192,6947502.69403539,22,56,34
889647.94765557,6951233.28999845,890430.718787313,6955487.71161673,12,57,45
883914.842647687,6955185.2149498,893943.354464052,6966213.34531357,56,57,1
883914.842647687,6955185.2149498,905887.646109804,6959403.0336913,56,57,1
898133.418748135,6953177.62403615,896784.020750412,6957334.05197978,53,58,5
883700.377325537,6954462.34816447,885224.52992264,6948568.46068993,57,58,1
883700.377325537,6954462.34816447,898173.266412163,6966079.55650013,57,58,1
889948.416658984,6954366.45561095,891113.597034143,6951101.66357791,47,59,12
883700.377325537,6954462.34816447,883324.804625422,6953996.12650047,57,65,8
883700.377325537,6954462.34816447,886194.770441263,6962363.80740639,57,65,8
898133.418748135,6953177.62403615,893516.702712358,6955877.71474147,53,65,12
883874.560066274,6952130.85702147,884539.669515702,6959676.40208095,58,65,7
883705.262671936,6951752.40553015,907210.129505957,6959904.45148073,65,72,7
884274.839810092,6949184.33340154,887650.428930431,6945118.91779708,54,72,18
884274.839810092,6949184.33340154,893020.413353521,6966260.21320103,54,72,18
884274.839810092,6949184.33340154,907232.016689995,6950562.42012538,54,72,18
883914.842647687,6955185.2149498,905489.625189067,6960304.17829464,56,75,19
883860.918388858,6952172.72737046,884299.113988904,6949882.81797137,58,76,18
882861.950103527,6951983.6194956,887366.049319326,6944505.54267209,72,81,9
891528.656105892,6951219.18636398,898675.055368693,6954624.28188509,57,83,26
897905.890905903,6954460.30455211,897604.21039449,6955055.94985909,65,85,20
883700.377325537,6954462.34816447,907487.751421713,6955737.45402205,57,89,32
884274.839810092,6949184.33340154,888459.070377176,6942477.53545791,54,90,36
891528.656105892,6951219.18636398,893193.524455499,6950302.66112991,57,90,33
884274.839810092,6949184.33340154,903406.757559327,6964936.95694019,54,93,39
883490.814673993,6953540.34868517,885340.190922292,6962706.97836133,89,94,5
883490.814673993,6953540.34868517,903126.087989141,6964656.92615165,89,94,5
883315.448166872,6954722.75332468,908067.115839227,6951089.5236812,65,94,29
883490.814673993,6953540.34868517,907604.161091384,6956993.2345986,89,94,5
883490.814673993,6953540.34868517,897674.475135531,6942426.69485923,89,94,5
883705.262671936,6951752.40553015,907009.340126186,6959987.54502297,65,97,32
882848.235163773,6952005.44813386,892637.490145172,6938483.77622515,81,100,19
882848.235163773,6952005.44813386,879372.992591585,6952205.74363416,81,100,19
883248.941622772,6951011.00318662,884412.367087128,6962507.93510797,97,101,4
897905.890905903,6954460.30455211,892907.101501877,6955483.42131002,65,104,39
889044.72602536,6947562.24121036,884533.367540936,6953777.60242138,38,105,67
879517.268994917,6951358.52754518,896939.923918608,6969462.66889409,100,106,6
883850.911440394,6946848.15706326,881670.847568366,6956432.59779408,90,107,17
883850.911440394,6946848.15706326,907680.059856668,6947916.10895179,90,107,17
883850.911440394,6946848.15706326,881943.970994071,6951381.9491028,90,107,17
879714.629342236,6950510.7750313,905891.663464673,6941535.14223772,100,109,9
880798.053365316,6951466.005311,882657.765468871,6962256.45033869,106,111,5
880798.053365316,6951466.005311,898896.613663252,6939581.08746671,106,112,6
879517.268994917,6951358.52754518,906203.158571404,6941863.14679841,100,112,12
887431.038514241,6947052.53642577,903548.963695469,6961862.46684008,105,112,7
887431.038514241,6947052.53642577,887630.235213105,6962070.19828846,105,112,7
887431.038514241,6947052.53642577,906301.455739711,6955901.57614744,105,112,7
879175.868677766,6951660.65607501,898336.480204471,6937352.11535612,112,113,1
879517.268994917,6951358.52754518,911012.034294037,6960037.38942253,100,119,19
878205.340033556,6952637.87098494,885074.334396488,6968470.15559647,113,120,7
898349.784053033,6955728.24992217,900826.054190241,6954684.43306864,58,121,63
879439.114543653,6950213.06996628,880327.083839605,6946771.49463415,109,121,12
879484.31609891,6948711.44576244,884200.487602373,6940388.8944132,121,122,1
879439.114543653,6950213.06996628,880540.722454542,6963034.48213957,109,125,16
897653.086115377,6954804.74878802,893452.10970309,6954127.7609431,85,126,41
882440.611234535,6950484.84414124,881252.332800956,6952098.86149832,101,126,25
