x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,888846.467837729,6948795.57973012,0,5,5
895500.509851248,6954516.28142892,902151.512878486,6947954.88908812,0,5,5
888490.782146195,6949237.41596887,890646.790439607,6950025.61119838,5,12,7
888490.782146195,6949237.41596887,893804.192899886,6948023.74526904,5,12,7
895500.509851248,6954516.28142892,894002.042030271,6957005.04263783,0,12,12
895500.509851248,6954516.28142892,894231.58721322,6951499.16194371,0,12,12
889571.096209236,6951589.37775638,888036.523367305,6954496.61169574,12,13,1
888357.578787528,6952350.6367328,886476.166608146,6954574.91101393,13,17,4
888490.782146195,6949237.41596887,887731.923914666,6948613.80406563,5,17,12
895500.509851248,6954516.28142892,895394.087926127,6954993.42557288,0,19,19
895500.509851248,6954516.28142892,895486.304026976,6954291.42353146,0,19,19
895500.509851248,6954516.28142892,895373.216649521,6954849.06328931,0,19,19
895500.509851248,6954516.28142892,895042.198421166,6954326.87458464,0,19,19
886886.605599189,6951825.02485737,886774.029254734,6950629.77389328,17,22,5
888490.782146195,6949237.41596887,889673.416107307,6962640.59005581,5,27,22
888490.782146195,6949237.41596887,886923.551704389,6954891.64138702,5,28,23
889249.913594379,6947572.38071305,893763.762782291,6963844.7073297,5,38,33
888490.782146195,6949237.41596887,893665.928744545,6946168.29292244,5,38,33
889647.94765557,6951233.28999845,893843.393880644,6947507.98017632,12,44,32
888357.578787528,6952350.6367328,890148.70890192,6953030.88141879,13,47,34
889948.416658984,6954366.45561095,900573.092511888,6957121.04879507,47,50,3
898031.735278148,6952441.17360339,895494.117622789,6957469.95236759,12,53,41
886619.166488132,6950477.48129216,886848.68366818,6963437.67377191,17,54,37
889801.308540137,6954703.39715839,899610.667194157,6958117.3404054,50,55,5
886427.161285274,6951527.84534524,891245.725892034,6943719.43142221,22,56,34
889647.94765557,6951233.28999845,900633.177062553,6955065.99529971,12,57,45
883914.842647687,6955185.2149498,890804.155265357,6965341.72784119,56,57,1
883914.842647687,6955185.2149498,905237.303093675,6960596.39694442,56,57,1
898133.418748135,6953177.62403615,896441.460838093,6957466.16996002,53,58,5
883700.377325537,6954462.34816447,907190.539033478,6952438.89057622,57,58,1
883700.377325537,6954462.34816447,901156.02851373,6944082.29529395,57,58,1
889948.416658984,6954366.45561095,894121.588910921,6949130.81987269,47,59,12
883700.377325537,6954462.34816447,894853.171882826,6966685.88752158,57,65,8
883700.377325537,6954462.34816447,907133.544649721,6958101.38272612,57,65,8
