x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,902865.234561703,6949745.1669906,0,5,5
895500.509851248,6954516.28142892,889944.225831581,6962027.30124057,0,5,5
888490.782146195,6949237.41596887,889077.522434585,6956087.88694297,5,12,7
888490.782146195,6949237.41596887,890828.691403836,6949699.16305989,5,12,7
895500.509851248,6954516.28142892,898195.778397204,6953432.36924122,0,12,12
895500.509851248,6954516.28142892,898065.411596917,6956549.61703438,0,12,12
889571.096209236,6951589.37775638,900285.131436848,6948787.50517098,12,13,1
888357.578787528,6952350.6367328,898956.961165639,6962852.65670291,13,17,4
888490.782146195,6949237.41596887,904535.265961082,6958199.12659456,5,17,12
895500.509851248,6954516.28142892,895050.178743377,6954326.03408059,0,19,19
895500.509851248,6954516.28142892,895678.022456549,6954377.52929577,0,19,19
895500.509851248,6954516.28142892,895793.531571244,6954718.97725379,0,19,19
895500.509851248,6954516.28142892,895172.443657972,6954144.39852741,0,19,19
886886.605599189,6951825.02485737,886612.720364216,6958018.22409837,17,22,5
888490.782146195,6949237.41596887,888094.119663817,6947800.27096458,5,27,22
888490.782146195,6949237.41596887,893130.465607207,6962767.82652256,5,28,23
889249.913594379,6947572.38071305,886490.724409851,6951539.77568091,5,38,33
888490.782146195,6949237.41596887,901284.976863448,6960808.70078289,5,38,33
889647.94765557,6951233.28999845,889950.973410015,6959105.93992108,12,44,32
888357.578787528,6952350.6367328,891441.800193309,6958307.7273937,13,47,34
889948.416658984,6954366.45561095,890402.977658137,6957071.87791917,47,50,3
898031.735278148,6952441.17360339,894222.555981437,6957179.18337626,12,53,41
886619.166488132,6950477.48129216,888543.085469355,6944218.72911733,17,54,37
889801.308540137,6954703.39715839,891098.421228769,6957753.97117554,50,55,5
886427.161285274,6951527.84534524,897623.314213708,6965925.43820082,22,56,34
889647.94765557,6951233.28999845,895281.320606789,6949358.9163927,12,57,45
883914.842647687,6955185.2149498,888999.502115699,6944668.29001728,56,57,1
883914.842647687,6955185.2149498,901819.470949623,6944932.77069616,56,57,1
898133.418748135,6953177.62403615,896806.163631627,6957323.86033456,53,58,5
883700.377325537,6954462.34816447,890431.532052187,6965253.03136123,57,58,1
883700.377325537,6954462.34816447,900753.730748955,6943874.07168628,57,58,1
889948.416658984,6954366.45561095,891331.227949251,6958193.46888063,47,59,12
883700.377325537,6954462.34816447,892907.834862725,6966424.11058875,57,65,8
883700.377325537,6954462.34816447,889376.646761354,6965036.67832209,57,65,8
898133.418748135,6953177.62403615,893141.677958346,6954042.04147926,53,65,12
883874.560066274,6952130.85702147,883564.793004278,6952441.30447632,58,65,7
883705.262671936,6951752.40553015,887897.062146192,6944107.86406788,65,72,7
884274.839810092,6949184.33340154,899663.777568491,6966031.55023199,54,72,18
884274.839810092,6949184.33340154,907304.516480734,6956692.57175816,54,72,18
884274.839810092,6949184.33340154,887895.586700576,6944747.63690741,54,72,18
