x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,902004.85089564,6948625.92909459,0,5,5
895500.509851248,6954516.28142892,886377.432004935,6956530.52106917,0,5,5
888490.782146195,6949237.41596887,889015.183005188,6955806.72590513,5,12,7
888490.782146195,6949237.41596887,890138.303190054,6958550.78966531,5,12,7
895500.509851248,6954516.28142892,896220.300367663,6951701.81171369,0,12,12
895500.509851248,6954516.28142892,892336.300469181,6953679.05168996,0,12,12
889571.096209236,6951589.37775638,899864.243827361,6948460.76271319,12,13,1
888357.578787528,6952350.6367328,886814.7314457,6956965.66132744,13,17,4
888490.782146195,6949237.41596887,890300.279613982,6962771.44780869,5,17,12
895500.509851248,6954516.28142892,895050.178743377,6954326.03408059,0,19,19
895500.509851248,6954516.28142892,895466.580284438,6954293.54466952,0,19,19
895500.509851248,6954516.28142892,895238.069766475,6954757.26385092,0,19,19
895500.509851248,6954516.28142892,895380.787227546,6954997.52026046,0,19,19
886886.605599189,6951825.02485737,886512.055199328,6951281.45726117,17,22,5
888490.782146195,6949237.41596887,886024.398733243,6951328.3776906,5,27,22
888490.782146195,6949237.41596887,900477.93456085,6947521.25824015,5,28,23
889249.913594379,6947572.38071305,901859.366270576,6961559.06249937,5,38,33
888490.782146195,6949237.41596887,901338.952212069,6948273.91082627,5,38,33
889647.94765557,6951233.28999845,888363.53684738,6953554.02567845,12,44,32
888357.578787528,6952350.6367328,892776.287503202,6949676.15754727,13,47,34
889948.416658984,6954366.45561095,890026.944190783,6952917.53603288,47,50,3
898031.735278148,6952441.17360339,892567.981347162,6954869.11205011,12,53,41
886619.166488132,6950477.48129216,883134.024387637,6953285.27577586,17,54,37
889801.308540137,6954703.39715839,900763.495408648,6955986.65626485,50,55,5
886427.161285274,6951527.84534524,894891.077841872,6966105.23087367,22,56,34
889647.94765557,6951233.28999845,891379.423876547,6957624.8355029,12,57,45
883914.842647687,6955185.2149498,886138.756331211,6947332.7163355,56,57,1
883914.842647687,6955185.2149498,886019.589866327,6948044.41125353,56,57,1
898133.418748135,6953177.62403615,898595.843155662,6954437.90515589,53,58,5
883700.377325537,6954462.34816447,887278.907212727,6945950.20968684,57,58,1
883700.377325537,6954462.34816447,884968.30398526,6949045.8520488,57,58,1
889948.416658984,6954366.45561095,900718.482532024,6956433.93109348,47,59,12
883700.377325537,6954462.34816447,907400.921748074,6957142.79158151,57,65,8
883700.377325537,6954462.34816447,895631.120795304,6966688.51995414,57,65,8
898133.418748135,6953177.62403615,896179.708957732,6956824.45819914,53,65,12
883874.560066274,6952130.85702147,884699.986958681,6949028.51583152,58,65,7
883705.262671936,6951752.40553015,897040.270368743,6967313.8087883,65,72,7
884274.839810092,6949184.33340154,886820.362484848,6963152.78855797,54,72,18
884274.839810092,6949184.33340154,892790.998171246,6966209.41439498,54,72,18
884274.839810092,6949184.33340154,905545.845189649,6947280.77800108,54,72,18
883914.842647687,6955185.2149498,885653.477945193,6948489.82824304,56,75,19
883860.918388858,6952172.72737046,885173.510065704,6948168.57882823,58,76,18
882861.950103527,6951983.6194956,890762.885327303,6966513.75001496,72,81,9
891528.656105892,6951219.18636398,892903.984765193,6956345.88816764,57,83,26
897905.890905903,6954460.30455211,893544.62028901,6953572.19774063,65,85,20
883700.377325537,6954462.34816447,902167.974763536,6964552.72176473,57,89,32
884274.839810092,6949184.33340154,908436.709845967,6949303.98787253,54,90,36
891528.656105892,6951219.18636398,893121.079805349,6950343.14228709,57,90,33
884274.839810092,6949184.33340154,897693.203740927,6941620.88207726,54,93,39
883490.814673993,6953540.34868517,901768.755276828,6965963.05810454,89,94,5
883490.814673993,6953540.34868517,896931.910587943,6967123.15293857,89,94,5
883315.448166872,6954722.75332468,884171.057441433,6948089.32547665,65,94,29
883490.814673993,6953540.34868517,883151.661848774,6954889.94352147,89,94,5
883490.814673993,6953540.34868517,893907.229239493,6966696.0057844,89,94,5
883705.262671936,6951752.40553015,894696.54877256,6941798.51644458,65,97,32
882848.235163773,6952005.44813386,882224.326251984,6963949.25837074,81,100,19
882848.235163773,6952005.44813386,898726.476945397,6970485.89426609,81,100,19
883248.941622772,6951011.00318662,898842.175879307,6967769.45865705,97,101,4
897905.890905903,6954460.30455211,893765.061741697,6956672.51571008,65,104,39
889044.72602536,6947562.24121036,905009.11379471,6960030.83564274,38,105,67
879517.268994917,6951358.52754518,909633.18450251,6959589.14238876,100,106,6
883850.911440394,6946848.15706326,891845.138883159,6941041.48679762,90,107,17
883850.911440394,6946848.15706326,884564.938062546,6963020.2207935,90,107,17
883850.911440394,6946848.15706326,882824.507664052,6948778.44616927,90,107,17
879714.629342236,6950510.7750313,904181.13714755,6968698.40954362,100,109,9
880798.053365316,6951466.005311,882285.678666848,6961602.50290377,106,111,5
880798.053365316,6951466.005311,881209.582060163,6960026.53756278,106,112,6
879517.268994917,6951358.52754518,899355.105195591,6938398.26044816,100,112,12
887431.038514241,6947052.53642577,884830.194667478,6956727.25932496,105,112,7
887431.038514241,6947052.53642577,889550.061012452,6963659.31382619,105,112,7
887431.038514241,6947052.53642577,906389.873559696,6954551.37512919,105,112,7
879175.868677766,6951660.65607501,902092.931589965,6938416.86217114,112,113,1
879517.268994917,6951358.52754518,881660.375865913,6945597.72127134,100,119,19
878205.340033556,6952637.87098494,878283.556521927,6951871.99382102,113,120,7
898349.784053033,6955728.24992217,892450.683399486,6950147.27054605,58,121,63
879439.114543653,6950213.06996628,878487.081634606,6955386.82134441,109,121,12
879484.31609891,6948711.44576244,879836.814480323,6963567.37053708,121,122,1
879439.114543653,6950213.06996628,887270.506138402,6969636.53345023,109,125,16
897653.086115377,6954804.74878802,895610.416693107,6952434.26033849,85,126,41
882440.611234535,6950484.84414124,881501.083084358,6950928.7309309,101,126,25
