x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,889572.690809197,6948046.06779651,0,5,5
895500.509851248,6954516.28142892,888531.160484626,6948294.07280784,0,5,5
888490.782146195,6949237.41596887,896130.050821105,6947933.85107124,5,12,7
888490.782146195,6949237.41596887,889989.798555553,6950687.10684393,5,12,7
895500.509851248,6954516.28142892,897489.166960132,6956633.96437704,0,12,12
895500.509851248,6954516.28142892,893129.783304414,6952259.55142967,0,12,12
889571.096209236,6951589.37775638,894680.727099539,6961935.13830656,12,13,1
888357.578787528,6952350.6367328,899624.509437847,6946489.15019745,13,17,4
888490.782146195,6949237.41596887,885852.855052604,6953062.69160904,5,17,12
895500.509851248,6954516.28142892,895494.5694535,6955005.11358001,0,19,19
895500.509851248,6954516.28142892,895636.809393259,6954336.87876913,0,19,19
895500.509851248,6954516.28142892,895428.502531209,6954167.33691804,0,19,19
895500.509851248,6954516.28142892,895042.198421166,6954326.87458464,0,19,19
886886.605599189,6951825.02485737,905053.124030257,6954453.29910677,17,22,5
888490.782146195,6949237.41596887,886138.261111779,6951008.04672955,5,27,22
888490.782146195,6949237.41596887,893913.706042706,6962953.52978513,5,28,23
889249.913594379,6947572.38071305,893407.792667911,6963771.35327945,5,38,33
888490.782146195,6949237.41596887,894162.258889806,6946074.49937146,5,38,33
889647.94765557,6951233.28999845,889145.072807021,6951129.43337149,12,44,32
888357.578787528,6952350.6367328,897725.590479637,6949427.3519945,13,47,34
889948.416658984,6954366.45561095,901175.554889942,6953959.71005921,47,50,3
898031.735278148,6952441.17360339,892643.746252018,6953765.87179902,12,53,41
886619.166488132,6950477.48129216,894736.623086879,6966920.38617899,17,54,37
889801.308540137,6954703.39715839,892788.773256572,6959260.48882074,50,55,5
886427.161285274,6951527.84534524,888468.523013515,6945284.471329,22,56,34
889647.94765557,6951233.28999845,895511.006378995,6959678.29148942,12,57,45
883914.842647687,6955185.2149498,906344.157028109,6959170.45722331,56,57,1
883914.842647687,6955185.2149498,884523.36343511,6957874.13846672,56,57,1
898133.418748135,6953177.62403615,893747.667730088,6957068.68727515,53,58,5
883700.377325537,6954462.34816447,884383.087162571,6950347.91870507,57,58,1
883700.377325537,6954462.34816447,904437.822880971,6962325.08375803,57,58,1
889948.416658984,6954366.45561095,900971.211175303,6955504.23191163,47,59,12
883700.377325537,6954462.34816447,892785.741023765,6942635.69267629,57,65,8
883700.377325537,6954462.34816447,907530.041867303,6956379.29227386,57,65,8
898133.418748135,6953177.62403615,896016.776971441,6952166.29000565,53,65,12
883874.560066274,6952130.85702147,903800.418139978,6945691.40814918,58,65,7
883705.262671936,6951752.40553015,890528.019399363,6966408.37576386,65,72,7
884274.839810092,6949184.33340154,890971.369464465,6943139.94190123,54,72,18
884274.839810092,6949184.33340154,887683.557413817,6945407.71037211,54,72,18
884274.839810092,6949184.33340154,886769.786546502,6963293.28219747,54,72,18
883914.842647687,6955185.2149498,885704.390063187,6948407.41799466,56,75,19
883860.918388858,6952172.72737046,907311.423331866,6957244.38986349,58,76,18
882861.950103527,6951983.6194956,904554.348679355,6945328.66252751,72,81,9
891528.656105892,6951219.18636398,897976.204170931,6956506.34197482,57,83,26
897905.890905903,6954460.30455211,897672.238713245,6954496.48900297,65,85,20
883700.377325537,6954462.34816447,885832.593508227,6947324.85482808,57,89,32
884274.839810092,6949184.33340154,909176.917475224,6957249.25580207,54,90,36
891528.656105892,6951219.18636398,900149.000798104,6955728.01966692,57,90,33
884274.839810092,6949184.33340154,908523.451548781,6953290.63038752,54,93,39
883490.814673993,6953540.34868517,908380.453207716,6956620.24343212,89,94,5
883490.814673993,6953540.34868517,904880.781295604,6945972.70928608,89,94,5
883315.448166872,6954722.75332468,888436.602390552,6965459.9310078,65,94,29
883490.814673993,6953540.34868517,884464.991617692,6948961.91308819,89,94,5
883490.814673993,6953540.34868517,907721.108905288,6955757.72705545,89,94,5
883705.262671936,6951752.40553015,884555.137461341,6947990.43107366,65,97,32
