x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,887975.361305282,6950002.43136435,0,5,5
895500.509851248,6954516.28142892,896218.459955716,6945201.11860878,0,5,5
888490.782146195,6949237.41596887,894753.729499064,6947946.11930368,5,12,7
888490.782146195,6949237.41596887,901888.784375248,6956570.65860774,5,12,7
895500.509851248,6954516.28142892,892686.066562383,6955236.17526778,0,12,12
895500.509851248,6954516.28142892,892834.905635234,6956415.68365408,0,12,12
889571.096209236,6951589.37775638,892937.8406133,6947505.98846017,12,13,1
888357.578787528,6952350.6367328,898893.318439322,6962878.76062365,13,17,4
888490.782146195,6949237.41596887,891609.846992772,6963463.51055306,5,17,12
895500.509851248,6954516.28142892,895798.509002124,6954128.73960364,0,19,19
895500.509851248,6954516.28142892,895317.654553736,6954647.91280689,0,19,19
895500.509851248,6954516.28142892,895793.531571244,6954718.97725379,0,19,19
895500.509851248,6954516.28142892,895042.198421166,6954326.87458464,0,19,19
886886.605599189,6951825.02485737,902803.805219932,6960674.06359328,17,22,5
888490.782146195,6949237.41596887,887353.231022464,6960311.21541057,5,27,22
888490.782146195,6949237.41596887,900509.074748577,6961489.04155819,5,28,23
889249.913594379,6947572.38071305,886727.290190573,6950901.52874672,5,38,33
888490.782146195,6949237.41596887,897916.889874379,6946317.76281119,5,38,33
889647.94765557,6951233.28999845,902575.515482308,6955860.38525963,12,44,32
888357.578787528,6952350.6367328,892971.721926487,6949571.24166943,13,47,34
889948.416658984,6954366.45561095,891628.193142837,6950330.46356492,47,50,3
898031.735278148,6952441.17360339,896185.355214322,6957389.46776176,12,53,41
886619.166488132,6950477.48129216,885700.823978769,6946873.54013797,17,54,37
889801.308540137,6954703.39715839,891237.45569874,6951097.59916402,50,55,5
886427.161285274,6951527.84534524,905232.699218471,6960837.64573795,22,56,34
889647.94765557,6951233.28999845,898829.308350854,6950570.96032782,12,57,45
883914.842647687,6955185.2149498,884699.039755175,6949765.04157126,56,57,1
883914.842647687,6955185.2149498,887434.292317949,6962683.84422532,56,57,1
898133.418748135,6953177.62403615,898416.129950088,6955558.58203087,53,58,5
883700.377325537,6954462.34816447,884088.874389859,6951238.03324847,57,58,1
883700.377325537,6954462.34816447,884172.324334568,6958055.37324831,57,58,1
889948.416658984,6954366.45561095,899172.778617459,6950342.66653988,47,59,12
883700.377325537,6954462.34816447,885748.542079387,6947207.55490015,57,65,8
883700.377325537,6954462.34816447,907610.935373686,6953284.19230913,57,65,8
898133.418748135,6953177.62403615,894176.976931557,6952506.99000174,53,65,12
883874.560066274,6952130.85702147,883536.57291122,6952610.74242383,58,65,7
883705.262671936,6951752.40553015,882753.570125031,6952602.35964855,65,72,7
884274.839810092,6949184.33340154,905554.401580593,6947526.75535149,54,72,18
884274.839810092,6949184.33340154,906896.188284659,6950746.75557699,54,72,18
884274.839810092,6949184.33340154,888294.976204472,6944449.4270652,54,72,18
883914.842647687,6955185.2149498,902557.319370574,6945379.34459164,56,75,19
883860.918388858,6952172.72737046,887423.381881193,6963555.10085586,58,76,18
882861.950103527,6951983.6194956,896056.065766499,6941629.24545365,72,81,9
891528.656105892,6951219.18636398,896548.054458236,6957514.95674266,57,83,26
897905.890905903,6954460.30455211,896927.240106129,6952878.83256866,65,85,20
883700.377325537,6954462.34816447,895081.197156952,6966558.2663083,57,89,32
884274.839810092,6949184.33340154,892090.204873263,6968039.70904098,54,90,36
891528.656105892,6951219.18636398,890834.824462136,6953372.53430203,57,90,33
884274.839810092,6949184.33340154,907505.463708469,6959710.53920252,54,93,39
883490.814673993,6953540.34868517,906719.733788277,6961183.260597,89,94,5
883490.814673993,6953540.34868517,882976.985760747,6952480.73194921,89,94,5
883315.448166872,6954722.75332468,884597.234328002,6961642.34889863,65,94,29
883490.814673993,6953540.34868517,907467.521039947,6951446.37694226,89,94,5
883490.814673993,6953540.34868517,895864.192808419,6966794.39053374,89,94,5
883705.262671936,6951752.40553015,886084.655488684,6963102.87483003,65,97,32
882848.235163773,6952005.44813386,880460.53739754,6948268.29507027,81,100,19
882848.235163773,6952005.44813386,880409.718362206,6948375.97116835,81,100,19
883248.941622772,6951011.00318662,884879.849741771,6963119.47951581,97,101,4
897905.890905903,6954460.30455211,894795.527105896,6951839.69297625,65,104,39
889044.72602536,6947562.24121036,906141.829628459,6951761.9810586,38,105,67
879517.268994917,6951358.52754518,908570.129512678,6961908.94353548,100,106,6
883850.911440394,6946848.15706326,883614.184649582,6961840.69952664,90,107,17
883850.911440394,6946848.15706326,882861.233947485,6948845.97105903,90,107,17
883850.911440394,6946848.15706326,892125.968540349,6968015.03158802,90,107,17
879714.629342236,6950510.7750313,878906.075470133,6953462.33850357,100,109,9
880798.053365316,6951466.005311,910418.107932508,6956036.66477163,106,111,5
880798.053365316,6951466.005311,892520.822430853,6939492.46691105,106,112,6
879517.268994917,6951358.52754518,895974.457469894,6971082.02557941,100,112,12
887431.038514241,6947052.53642577,885187.782783091,6950996.09538334,105,112,7
887431.038514241,6947052.53642577,889356.671506911,6963530.49981985,105,112,7
887431.038514241,6947052.53642577,904892.366568465,6960027.40662673,105,112,7
879175.868677766,6951660.65607501,898900.693926673,6971577.64342239,112,113,1
879517.268994917,6951358.52754518,879216.691405542,6956950.88218543,100,119,19
878205.340033556,6952637.87098494,912307.086377761,6959093.91448059,113,120,7
898349.784053033,6955728.24992217,895520.031034093,6949188.11885596,58,121,63
879439.114543653,6950213.06996628,892185.526088941,6937806.24067245,109,121,12
879484.31609891,6948711.44576244,879520.324522181,6946036.46754148,121,122,1
879439.114543653,6950213.06996628,887622.035467649,6969822.64035874,109,125,16
897653.086115377,6954804.74878802,897566.327570349,6954797.86354186,85,126,41
882440.611234535,6950484.84414124,896768.762802527,6968912.32264965,101,126,25
878183.811886466,6952632.74473063,892551.363635484,6971875.67271036,120,126,6
878183.811886466,6952632.74473063,894506.761617531,6973714.32494411,120,126,6
879484.31609891,6948711.44576244,878769.337367026,6949891.7267122,121,128,7
879484.31609891,6948711.44576244,888985.536987558,6970621.6675554,121,128,7
879484.31609891,6948711.44576244,911676.119032168,6960891.0314501,121,128,7
878839.328743093,6950184.99681777,878509.675455342,6950985.62399569,125,128,3
878839.328743093,6950184.99681777,885466.505742564,6968516.56930526,125,128,3
879484.31609891,6948711.44576244,895344.029837366,6937436.03912569,121,128,7
879484.31609891,6948711.44576244,880290.624534249,6962310.6423096,121,128,7
879484.31609891,6948711.44576244,905758.368194788,6940979.45337004,121,128,7
887431.038514241,6947052.53642577,907431.480946689,6958057.80358725,105,130,25
900779.701236827,6955237.27781931,889009.620498949,6953521.18911976,121,130,9
884150.546270237,6948014.16195583,888790.305595101,6965467.06213634,93,135,42
898133.418748135,6953177.62403615,893222.369572387,6952628.49522244,53,138,85
883500.173218725,6947380.19370692,881886.828724024,6948811.56114588,107,139,32
881858.890998024,6949745.46352832,896135.801665358,6968519.03444163,126,142,16
889249.913594379,6947572.38071305,904177.621731626,6948936.18103128,5,142,137
900779.701236827,6955237.27781931,891668.740299998,6957654.37040211,121,142,21
884150.546270237,6948014.16195583,906345.663771733,6962765.17541569,93,146,53
890050.750275275,6954917.70352549,891633.239806975,6957180.3449074,55,147,92
876514.189653424,6951504.29608555,886769.349752056,6937900.11101411,126,148,22
876514.189653424,6951504.29608555,913436.419078031,6959898.40859943,126,148,22
876514.189653424,6951504.29608555,902455.942902953,6971863.04304587,126,148,22
876514.189653424,6951504.29608555,876817.222385112,6953886.8035373,126,148,22
876514.189653424,6951504.29608555,913176.910516552,6948361.79077671,126,148,22
877967.210602035,6952894.75544962,877940.630984296,6950189.63372432,126,148,22
883850.911440394,6946848.15706326,885765.999662699,6944382.88402139,90,148,58
877967.210602035,6952894.75544962,879083.689667291,6964237.3131396,126,148,22
900779.701236827,6955237.27781931,893196.726844105,6949688.47412228,121,148,27
876423.321368514,6954249.21951371,893559.542810625,6974836.37878123,148,149,1
900779.701236827,6955237.27781931,892229.194483695,6949969.76367976,121,149,28
876514.189653424,6951504.29608555,886481.784534183,6936556.00845461,126,150,24
876514.189653424,6951504.29608555,906865.926161619,6937669.87237549,126,150,24
876514.189653424,6951504.29608555,905782.023938263,6936965.36289678,126,150,24
902067.154077558,6954548.48224571,901738.880257461,6955185.66889132,130,151,21
876423.321368514,6954249.21951371,897177.080774375,6972789.96916829,148,152,4
898349.784053033,6955728.24992217,892479.875505575,6952405.22828138,58,153,95
901767.162617563,6954209.02257003,901554.611315525,6953741.94732135,151,153,2
877150.808313604,6954351.94294951,888797.434162164,6970315.05779987,152,153,1
901767.162617563,6954209.02257003,895275.561088825,6960426.71605425,151,154,3
882658.761615596,6947238.53111762,899801.518740593,6969848.87345279,139,154,15
879011.755081525,6959275.85332739,907907.117812252,6942356.82280637,153,154,1
875108.165197854,6953607.4420607,906341.364070872,6937487.27734889,149,155,6
878263.8862313,6949023.34297112,875776.627936288,6953221.09692613,122,157,35
878263.8862313,6949023.34297112,882501.704811094,6968889.89373637,122,157,35
875108.165197854,6953607.4420607,914344.60431452,6962907.85202074,149,157,8
877967.210602035,6952894.75544962,910236.920375557,6946973.68253758,126,160,34
877150.808313604,6954351.94294951,877204.475652024,6956812.4067852,152,164,12
882475.137585473,6954472.3262629,907040.023124178,6963330.97035667,94,165,71
882501.996605209,6953350.84143935,887091.544533405,6966106.49807772,94,167,73
881043.43181791,6955877.16430674,896257.770232884,6939154.74457604,165,167,2
893010.575693746,6952544.06662516,897079.188762625,6956783.78360164,83,170,87
882658.761615596,6947238.53111762,895029.570315745,6970101.489407,139,172,33
882658.761615596,6947238.53111762,884637.654519769,6965714.35474244,139,172,33
881209.975757971,6947490.06687444,897720.352680632,6971534.94143988,154,175,21
898913.272487982,6955906.90302638,898403.988100715,6951550.787787,153,176,23
880268.398688394,6956645.37684496,878103.973487633,6958173.74100853,167,177,10
883775.406811476,6946772.35540031,910132.168707693,6951290.44033922,148,179,31
897608.939667143,6952517.81654884,896744.629947328,6952494.38883176,12,179,167
879011.755081525,6959275.85332739,912317.164391307,6958623.48223994,153,181,28
887170.741482214,6948986.87177835,891726.796749407,6944302.40257658,27,181,154
877733.17307797,6946777.32754472,878662.067322847,6947213.92711812,157,182,25
889574.227139966,6946071.81790195,897143.695990611,6941979.56986162,142,183,41
901253.863401368,6953144.14355927,887082.095791158,6951077.64696841,154,183,29
880208.17079801,6962628.82324407,876403.327664014,6958493.8035095,181,184,3
888346.888683717,6944090.59671272,884692.72227151,6945808.59535415,183,184,1
888346.888683717,6944090.59671272,906803.351603859,6961004.5962406,183,184,1
879011.755081525,6959275.85332739,892600.643256844,6939470.16972294,153,186,33
879011.755081525,6959275.85332739,880580.192040846,6958308.75477589,153,186,33
881144.721511699,6960075.96476531,910281.183256443,6959998.69872327,186,187,1
877591.02216054,6946152.11552024,876007.080317757,6948993.95710972,157,187,30
881043.43181791,6955877.16430674,884019.842262728,6961735.01658572,165,187,22
889001.039925227,6943219.850512,891147.782378132,6967201.18410306,184,188,4
889001.039925227,6943219.850512,906859.3761858,6961687.65127281,184,188,4
881144.721511699,6960075.96476531,885899.522790663,6966665.80350525,186,190,4
877887.245891807,6956922.40293918,882451.497056558,6943518.91850956,177,191,14
878562.183514617,6956592.77535138,881499.521864338,6963767.80014894,191,192,1
897608.939667143,6952517.81654884,899389.52875429,6959546.28279345,12,193,181
880951.922162463,6960587.83822781,880917.649534339,6961523.3428904,187,194,7
889574.227139966,6946071.81790195,886599.308173049,6954019.94767136,142,196,54
880208.17079801,6962628.82324407,878601.31123571,6953854.97584525,181,196,15
880208.17079801,6962628.82324407,882815.893144528,6965671.36041855,181,196,15
888703.744896567,6942415.20481168,898699.882545739,6940602.0662735,184,196,12
888645.355821437,6942963.82484724,907974.704821118,6959314.99750181,188,196,8
881218.204041485,6963573.6529946,896032.853935904,6971597.40809255,196,197,1
880208.17079801,6962628.82324407,879881.503535676,6947200.86962079,181,197,16
880208.17079801,6962628.82324407,881998.92608869,6943673.91789188,181,199,18
893874.141296829,6952282.73748852,894495.060225662,6952806.48941331,170,199,29
881147.261454204,6963791.65413173,899108.421350547,6935241.1055887,197,202,5
883914.842647687,6955185.2149498,883990.947513799,6952458.19478583,56,203,147
892259.978017385,6946211.06066433,888225.335014512,6949449.73873571,196,203,7
879011.755081525,6959275.85332739,883341.524090431,6942834.15871302,153,203,50
898789.431533185,6957047.55238547,898402.060139499,6951816.3507958,176,204,28
