x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,892991.800440692,6962925.1505644,0,5,5
895500.509851248,6954516.28142892,892613.227888243,6963401.73659927,0,5,5
888490.782146195,6949237.41596887,901544.485233161,6957198.64472073,5,12,7
888490.782146195,6949237.41596887,890101.320072562,6950531.40166655,5,12,7
895500.509851248,6954516.28142892,893322.747973204,6952593.60325304,0,12,12
895500.509851248,6954516.28142892,898359.082270611,6956110.56445668,0,12,12
889571.096209236,6951589.37775638,893709.255759797,6947270.39363578,12,13,1
888357.578787528,6952350.6367328,892165.03688552,6946130.76841584,13,17,4
888490.782146195,6949237.41596887,894695.057484998,6964239.52229624,5,17,12
895500.509851248,6954516.28142892,895050.178743377,6954326.03408059,0,19,19
895500.509851248,6954516.28142892,895522.243220651,6954740.53695315,0,19,19
895500.509851248,6954516.28142892,895537.584411661,6954870.64395908,0,19,19
895500.509851248,6954516.28142892,895801.312289158,6954122.01982421,0,19,19
886886.605599189,6951825.02485737,889490.443355747,6961941.61005098,17,22,5
888490.782146195,6949237.41596887,886073.059244241,6951187.22942902,5,27,22
888490.782146195,6949237.41596887,903623.791755761,6957294.30181238,5,28,23
889249.913594379,6947572.38071305,900167.289894357,6962778.05994188,5,38,33
888490.782146195,6949237.41596887,888185.088753902,6950095.96310216,5,38,33
889647.94765557,6951233.28999845,889375.547528055,6958304.04545625,12,44,32
888357.578787528,6952350.6367328,897502.770050463,6949335.63082442,13,47,34
889948.416658984,6954366.45561095,895820.893346685,6948823.0167858,47,50,3
898031.735278148,6952441.17360339,896406.595187315,6957327.54844546,12,53,41
886619.166488132,6950477.48129216,883261.04071516,6952362.04539117,17,54,37
889801.308540137,6954703.39715839,890226.996667112,6953084.1229767,50,55,5
886427.161285274,6951527.84534524,884631.421625802,6950449.57788004,22,56,34
889647.94765557,6951233.28999845,899115.320981688,6950831.23074637,12,57,45
883914.842647687,6955185.2149498,890494.999267213,6965202.29566316,56,57,1
883914.842647687,6955185.2149498,886059.518090366,6947986.30272309,56,57,1
898133.418748135,6953177.62403615,897436.964487353,6952100.21550517,53,58,5
883700.377325537,6954462.34816447,885298.285799464,6960589.74497401,57,58,1
883700.377325537,6954462.34816447,906897.875325462,6951206.74698227,57,58,1
889948.416658984,6954366.45561095,890918.988626076,6951367.58608059,47,59,12
883700.377325537,6954462.34816447,889231.027138607,6964966.73335272,57,65,8
883700.377325537,6954462.34816447,887689.646280958,6963852.8150587,57,65,8
898133.418748135,6953177.62403615,894569.578594176,6952297.64256163,53,65,12
883874.560066274,6952130.85702147,883679.089150652,6957165.97549133,58,65,7
883705.262671936,6951752.40553015,887823.79013145,6944161.78755868,65,72,7
884274.839810092,6949184.33340154,885698.533162765,6947177.65303589,54,72,18
884274.839810092,6949184.33340154,888589.535612402,6944702.55394258,54,72,18
884274.839810092,6949184.33340154,907712.704264598,6952485.62155446,54,72,18
883914.842647687,6955185.2149498,906313.86028133,6950472.3195304,56,75,19
883860.918388858,6952172.72737046,889970.499889338,6965303.27557458,58,76,18
882861.950103527,6951983.6194956,901749.480047853,6965800.54968543,72,81,9
891528.656105892,6951219.18636398,897944.218912482,6956545.49047801,57,83,26
897905.890905903,6954460.30455211,893329.281269542,6954566.92169099,65,85,20
883700.377325537,6954462.34816447,892563.321287671,6966202.09104199,57,89,32
884274.839810092,6949184.33340154,896181.517931941,6940586.11623193,54,90,36
891528.656105892,6951219.18636398,898642.41530765,6958150.17847527,57,90,33
884274.839810092,6949184.33340154,883229.876582884,6949985.18993504,54,93,39
883490.814673993,6953540.34868517,908497.626442361,6953335.36767519,89,94,5
883490.814673993,6953540.34868517,907091.308976435,6959677.23996095,89,94,5
883315.448166872,6954722.75332468,882629.864686024,6952514.0956859,65,94,29
883490.814673993,6953540.34868517,903201.583371077,6944855.68429469,89,94,5
883490.814673993,6953540.34868517,898008.883491231,6942491.62799668,89,94,5
883705.262671936,6951752.40553015,894174.103776388,6941842.34965786,65,97,32
882848.235163773,6952005.44813386,879286.276920007,6956044.92638365,81,100,19
882848.235163773,6952005.44813386,910406.022721112,6947938.96556695,81,100,19
883248.941622772,6951011.00318662,895654.06271449,6968183.39012101,97,101,4
897905.890905903,6954460.30455211,892923.779174283,6955527.01652507,65,104,39
889044.72602536,6947562.24121036,905749.212706257,6958489.68638192,38,105,67
879517.268994917,6951358.52754518,909051.39799839,6960984.65383161,100,106,6
883850.911440394,6946848.15706326,909462.113538706,6954590.10381249,90,107,17
883850.911440394,6946848.15706326,882002.796485181,6951399.31993576,90,107,17
883850.911440394,6946848.15706326,885773.08458571,6944567.36276305,90,107,17
879714.629342236,6950510.7750313,886148.154220811,6940767.84543493,100,109,9
880798.053365316,6951466.005311,910011.194507212,6950736.55540208,106,111,5
880798.053365316,6951466.005311,882793.597902812,6963067.7683479,106,112,6
879517.268994917,6951358.52754518,885664.612825234,6941178.22927358,100,112,12
887431.038514241,6947052.53642577,906164.425558495,6952274.64114411,105,112,7
887431.038514241,6947052.53642577,901909.580533194,6963343.89128632,105,112,7
887431.038514241,6947052.53642577,891206.913504338,6964523.50401825,105,112,7
879175.868677766,6951660.65607501,878225.275916969,6952462.59758402,112,113,1
879517.268994917,6951358.52754518,893263.221237776,6938204.1827388,100,119,19
878205.340033556,6952637.87098494,885146.325262327,6940508.90478674,113,120,7
898349.784053033,6955728.24992217,890662.128616292,6956747.82002499,58,121,63
879439.114543653,6950213.06996628,895382.017099134,6971551.55480198,109,121,12
879484.31609891,6948711.44576244,885546.341410483,6939410.38531615,121,122,1
879439.114543653,6950213.06996628,892904.94621198,6937498.11373389,109,125,16
897653.086115377,6954804.74878802,893515.33406104,6953879.12492001,85,126,41
882440.611234535,6950484.84414124,907747.999271907,6946844.67981855,101,126,25
878183.811886466,6952632.74473063,912895.807053835,6957245.67042605,120,126,6
878183.811886466,6952632.74473063,888358.934910037,6936668.30345599,120,126,6
879484.31609891,6948711.44576244,885874.570639708,6968961.34748348,121,128,7
879484.31609891,6948711.44576244,883842.831550838,6941635.02099595,121,128,7
879484.31609891,6948711.44576244,911998.287188845,6960003.64082351,121,128,7
878839.328743093,6950184.99681777,906789.500391264,6941336.27050452,125,128,3
878839.328743093,6950184.99681777,907036.945223081,6967306.90135076,125,128,3
879484.31609891,6948711.44576244,880325.612546547,6962357.305273,121,128,7
879484.31609891,6948711.44576244,899821.33692674,6971051.79249687,121,128,7
879484.31609891,6948711.44576244,912159.0947498,6951205.55328098,121,128,7
887431.038514241,6947052.53642577,907812.580930181,6952698.76768055,105,130,25
900779.701236827,6955237.27781931,888981.317496613,6953727.6215968,121,130,9
884150.546270237,6948014.16195583,898599.064230397,6966980.04490633,93,135,42
898133.418748135,6953177.62403615,893247.227599594,6952598.89284391,53,138,85
883500.173218725,6947380.19370692,880964.87134219,6951948.91692899,107,139,32
881858.890998024,6949745.46352832,891981.03960883,6968084.40645918,126,142,16
889249.913594379,6947572.38071305,893610.303085773,6964658.12097686,5,142,137
900779.701236827,6955237.27781931,899873.672526044,6952191.3064791,121,142,21
884150.546270237,6948014.16195583,882318.692016141,6951066.45619769,93,146,53
890050.750275275,6954917.70352549,890825.602143344,6954961.53386888,55,147,92
876514.189653424,6951504.29608555,883228.255714733,6968719.17037239,126,148,22
876514.189653424,6951504.29608555,876803.372392488,6955556.08117845,126,148,22
876514.189653424,6951504.29608555,877566.843306853,6959776.67987451,126,148,22
876514.189653424,6951504.29608555,877428.864227282,6949733.2805508,126,148,22
876514.189653424,6951504.29608555,899679.787550586,6972760.91169594,126,148,22
877967.210602035,6952894.75544962,883283.593150166,6941181.50837121,126,148,22
883850.911440394,6946848.15706326,900611.329569816,6941427.12739078,90,148,58
877967.210602035,6952894.75544962,914086.091472318,6958827.49915468,126,148,22
900779.701236827,6955237.27781931,900661.633910832,6955922.67325754,121,148,27
876423.321368514,6954249.21951371,891714.338560707,6934457.90122466,148,149,1
900779.701236827,6955237.27781931,889953.382972307,6953740.58092848,121,149,28
876514.189653424,6951504.29608555,877892.254418313,6964204.32314357,126,150,24
876514.189653424,6951504.29608555,875492.223508543,6950960.62909331,126,150,24
876514.189653424,6951504.29608555,891787.355091227,6974515.20027399,126,150,24
902067.154077558,6954548.48224571,894531.444630276,6960715.17306351,130,151,21
876423.321368514,6954249.21951371,879008.974558467,6946468.43591951,148,152,4
898349.784053033,6955728.24992217,898794.787698779,6956168.10185054,58,153,95
901767.162617563,6954209.02257003,901575.138888662,6953924.14976475,151,153,2
877150.808313604,6954351.94294951,890725.763081488,6938031.91453791,152,153,1
901767.162617563,6954209.02257003,896296.742024977,6948655.40660245,151,154,3
882658.761615596,6947238.53111762,892315.700533767,6970118.97495433,139,154,15
879011.755081525,6959275.85332739,907458.549929738,6941915.42302273,153,154,1
875108.165197854,6953607.4420607,898360.271803998,6974499.59601241,149,155,6
878263.8862313,6949023.34297112,895938.245773054,6974277.79473014,122,157,35
878263.8862313,6949023.34297112,893998.654273883,6935194.94366308,122,157,35
875108.165197854,6953607.4420607,880173.442161364,6940710.50911557,149,157,8
877967.210602035,6952894.75544962,906311.145390921,6967053.53600897,126,160,34
877150.808313604,6954351.94294951,897251.628917122,6972872.49675474,152,164,12
882475.137585473,6954472.3262629,908301.309573319,6961371.83639877,94,165,71
882501.996605209,6953350.84143935,909658.801186548,6956657.9177537,94,167,73
881043.43181791,6955877.16430674,892304.751582454,6939471.7679155,165,167,2
893010.575693746,6952544.06662516,898139.830577585,6953699.1037787,83,170,87
882658.761615596,6947238.53111762,891208.565706075,6969506.26832754,139,172,33
882658.761615596,6947238.53111762,883370.584481883,6964327.67187173,139,172,33
881209.975757971,6947490.06687444,887885.519320791,6969897.25701491,154,175,21
898913.272487982,6955906.90302638,898114.54909965,6957739.81013101,153,176,23
880268.398688394,6956645.37684496,888459.378744619,6970839.23951765,167,177,10
883775.406811476,6946772.35540031,896943.447103811,6969429.67888599,148,179,31
897608.939667143,6952517.81654884,893193.603459934,6955076.69858571,12,179,167
879011.755081525,6959275.85332739,886982.599287517,6939445.97393206,153,181,28
887170.741482214,6948986.87177835,896666.899644753,6965342.35027384,27,181,154
877733.17307797,6946777.32754472,880312.417086279,6964820.61854614,157,182,25
889574.227139966,6946071.81790195,897405.300938164,6942016.64269313,142,183,41
901253.863401368,6953144.14355927,893076.797830562,6963280.9561109,154,183,29
880208.17079801,6962628.82324407,902620.883983338,6936355.24286795,181,184,3
888346.888683717,6944090.59671272,881645.799457385,6955340.33788795,183,184,1
888346.888683717,6944090.59671272,882467.790479173,6954490.0793536,183,184,1
879011.755081525,6959275.85332739,896351.550417531,6969815.64199362,153,186,33
879011.755081525,6959275.85332739,910067.698022824,6949536.74666905,153,186,33
881144.721511699,6960075.96476531,879891.13399755,6956723.67608289,186,187,1
877591.02216054,6946152.11552024,882239.946506092,6969834.48369396,157,187,30
881043.43181791,6955877.16430674,897211.581120184,6967969.46323304,165,187,22
889001.039925227,6943219.850512,882927.50230043,6949850.18311934,184,188,4
889001.039925227,6943219.850512,882397.432138584,6951556.25705403,184,188,4
881144.721511699,6960075.96476531,910892.468046554,6956212.58981321,186,190,4
877887.245891807,6956922.40293918,912554.729039388,6955126.47318494,177,191,14
878562.183514617,6956592.77535138,911570.779318482,6959349.98626962,191,192,1
897608.939667143,6952517.81654884,894002.778619678,6948337.10810935,12,193,181
880951.922162463,6960587.83822781,890574.894104823,6939105.34262345,187,194,7
889574.227139966,6946071.81790195,886596.50359454,6954073.0985148,142,196,54
880208.17079801,6962628.82324407,902994.032163668,6939354.90410773,181,196,15
