x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,886823.044919526,6953210.79094522,0,5,5
895500.509851248,6954516.28142892,900885.561050457,6962151.00043489,0,5,5
888490.782146195,6949237.41596887,890524.790236108,6950161.17803659,5,12,7
888490.782146195,6949237.41596887,891236.27760183,6959697.67509374,5,12,7
895500.509851248,6954516.28142892,898114.011250683,6953247.83805193,0,12,12
895500.509851248,6954516.28142892,897865.077737002,6952253.09929683,0,12,12
889571.096209236,6951589.37775638,888652.06071771,6951548.07901058,12,13,1
888357.578787528,6952350.6367328,899047.009223334,6962814.748191,13,17,4
888490.782146195,6949237.41596887,889463.918355554,6946851.44421001,5,17,12
895500.509851248,6954516.28142892,895050.178743377,6954326.03408059,0,19,19
895500.509851248,6954516.28142892,895327.953304943,6954661.15074182,0,19,19
895500.509851248,6954516.28142892,895793.531571244,6954718.97725379,0,19,19
895500.509851248,6954516.28142892,895236.149475635,6954096.7127082,0,19,19
886886.605599189,6951825.02485737,899531.785183316,6945855.72581031,17,22,5
888490.782146195,6949237.41596887,905498.455684038,6954494.11636268,5,27,22
888490.782146195,6949237.41596887,890707.366825086,6961638.84319291,5,28,23
889249.913594379,6947572.38071305,886108.130693277,6953167.56577287,5,38,33
888490.782146195,6949237.41596887,896841.359915263,6946074.91180976,5,38,33
889647.94765557,6951233.28999845,889937.041505656,6949943.52080159,12,44,32
888357.578787528,6952350.6367328,899974.393273272,6957807.56593766,13,47,34
889948.416658984,6954366.45561095,901200.839472643,6954665.11048601,47,50,3
898031.735278148,6952441.17360339,896914.627802168,6957109.44229848,12,53,41
886619.166488132,6950477.48129216,884040.628023183,6949708.32488519,17,54,37
889801.308540137,6954703.39715839,890138.519716964,6953462.67764411,50,55,5
886427.161285274,6951527.84534524,892159.308360896,6943402.70733199,22,56,34
889647.94765557,6951233.28999845,891888.889805465,6950828.1031948,12,57,45
883914.842647687,6955185.2149498,883740.243262646,6953545.62897496,56,57,1
883914.842647687,6955185.2149498,897785.25488341,6965765.85419706,56,57,1
898133.418748135,6953177.62403615,896322.357359614,6951531.01799355,53,58,5
883700.377325537,6954462.34816447,891609.690230406,6943298.71227538,57,58,1
883700.377325537,6954462.34816447,884947.85081117,6949085.4117757,57,58,1
889948.416658984,6954366.45561095,900864.563576936,6955976.26319635,47,59,12
883700.377325537,6954462.34816447,906556.191186502,6959643.68516854,57,65,8
883700.377325537,6954462.34816447,896392.443554521,6942376.06297114,57,65,8
898133.418748135,6953177.62403615,896304.588454584,6956783.97828443,53,65,12
883874.560066274,6952130.85702147,907556.364067896,6953323.28305851,58,65,7
883705.262671936,6951752.40553015,907223.783066986,6949157.88296722,65,72,7
884274.839810092,6949184.33340154,904372.550167954,6962955.541723,54,72,18
884274.839810092,6949184.33340154,883662.508038352,6956499.34098021,54,72,18
884274.839810092,6949184.33340154,906250.647031384,6948376.58904872,54,72,18
883914.842647687,6955185.2149498,895272.40645285,6966058.81772733,56,75,19
883860.918388858,6952172.72737046,885301.51735297,6961067.67860032,58,76,18
882861.950103527,6951983.6194956,887631.662122064,6964737.12161052,72,81,9
891528.656105892,6951219.18636398,892681.227289921,6955979.51387124,57,83,26
897905.890905903,6954460.30455211,893388.719778072,6955023.3718321,65,85,20
883700.377325537,6954462.34816447,896564.158181304,6942514.03683881,57,89,32
884274.839810092,6949184.33340154,888246.613166589,6942604.34383214,54,90,36
891528.656105892,6951219.18636398,900078.51547385,6955971.83704787,57,90,33
884274.839810092,6949184.33340154,891573.126516805,6966993.25586493,54,93,39
883490.814673993,6953540.34868517,898537.294996028,6967208.70172456,89,94,5
883490.814673993,6953540.34868517,888267.742375752,6944091.82978986,89,94,5
883315.448166872,6954722.75332468,888523.771523224,6965515.70764218,65,94,29
883490.814673993,6953540.34868517,885438.254835839,6947347.96960866,89,94,5
883490.814673993,6953540.34868517,883998.094254903,6950205.98399925,89,94,5
883705.262671936,6951752.40553015,890522.712291136,6966246.98605667,65,97,32
882848.235163773,6952005.44813386,881117.319660485,6962155.78042313,81,100,19
882848.235163773,6952005.44813386,881717.919518842,6945828.61191455,81,100,19
883248.941622772,6951011.00318662,896308.243619935,6940872.19829218,97,101,4
897905.890905903,6954460.30455211,898198.072938548,6953896.37836695,65,104,39
889044.72602536,6947562.24121036,894408.390961982,6965453.88324388,38,105,67
879517.268994917,6951358.52754518,880981.991531463,6950684.9583005,100,106,6
883850.911440394,6946848.15706326,882315.782468763,6949923.37481986,90,107,17
883850.911440394,6946848.15706326,897119.221160106,6968274.315037,90,107,17
883850.911440394,6946848.15706326,904348.532549497,6965254.82319435,90,107,17
879714.629342236,6950510.7750313,895567.485483854,6971144.0161629,100,109,9
880798.053365316,6951466.005311,894073.038250304,6969443.05679573,106,111,5
880798.053365316,6951466.005311,894471.447423962,6939234.4435057,106,112,6
879517.268994917,6951358.52754518,886496.788816661,6940602.924065,100,112,12
887431.038514241,6947052.53642577,902269.857009079,6945976.96129003,105,112,7
887431.038514241,6947052.53642577,901911.056676747,6963342.81937982,105,112,7
887431.038514241,6947052.53642577,903838.191602947,6961520.74690103,105,112,7
879175.868677766,6951660.65607501,886497.626632578,6939630.06570531,112,113,1
879517.268994917,6951358.52754518,907828.771485126,6943602.80402238,100,119,19
878205.340033556,6952637.87098494,892380.320087794,6971653.38021306,113,120,7
898349.784053033,6955728.24992217,899829.521171301,6957622.62308292,58,121,63
879439.114543653,6950213.06996628,912253.184001386,6957608.60874772,109,121,12
879484.31609891,6948711.44576244,905577.716657608,6939492.18512669,121,122,1
879439.114543653,6950213.06996628,897616.661307713,6971600.68616876,109,125,16
897653.086115377,6954804.74878802,895028.599273242,6956547.09204078,85,126,41
882440.611234535,6950484.84414124,885965.864905204,6965376.53069541,101,126,25
878183.811886466,6952632.74473063,908577.041175786,6942724.32410274,120,126,6
878183.811886466,6952632.74473063,912694.482526979,6963113.93889995,120,126,6
879484.31609891,6948711.44576244,879178.216102368,6960424.01921931,121,128,7
879484.31609891,6948711.44576244,878243.534540855,6952510.00706228,121,128,7
879484.31609891,6948711.44576244,909890.733192732,6944758.75908006,121,128,7
878839.328743093,6950184.99681777,888354.709817146,6938701.99873091,125,128,3
878839.328743093,6950184.99681777,911906.929216949,6959762.10859633,125,128,3
879484.31609891,6948711.44576244,912098.936012999,6950484.97741104,121,128,7
879484.31609891,6948711.44576244,904531.005516121,6969026.37518951,121,128,7
879484.31609891,6948711.44576244,907843.897080812,6966182.90747902,121,128,7
887431.038514241,6947052.53642577,899535.004524873,6966289.69653273,105,130,25
900779.701236827,6955237.27781931,890610.94849363,6950132.89882896,121,130,9
884150.546270237,6948014.16195583,897286.612254458,6967234.62556118,93,135,42
898133.418748135,6953177.62403615,897326.314797151,6952188.17142485,53,138,85
883500.173218725,6947380.19370692,881987.70780641,6948576.5568361,107,139,32
881858.890998024,6949745.46352832,907386.646800529,6961945.98102224,126,142,16
889249.913594379,6947572.38071305,904604.886947537,6949664.46643647,5,142,137
900779.701236827,6955237.27781931,890563.901405759,6954916.22811717,121,142,21
884150.546270237,6948014.16195583,884432.489847142,6946568.92031011,93,146,53
890050.750275275,6954917.70352549,900195.695802417,6954607.05971184,55,147,92
876514.189653424,6951504.29608555,902464.827539534,6971946.9599891,126,148,22
876514.189653424,6951504.29608555,913224.343139953,6948472.28720117,126,148,22
876514.189653424,6951504.29608555,890935.941189777,6972639.55101436,126,148,22
876514.189653424,6951504.29608555,889376.166417602,6972178.49789416,126,148,22
876514.189653424,6951504.29608555,881860.524314204,6941698.96149776,126,148,22
877967.210602035,6952894.75544962,912485.355757631,6960727.9024507,126,148,22
883850.911440394,6946848.15706326,900734.48406367,6967556.67810899,90,148,58
877967.210602035,6952894.75544962,911734.632010278,6944493.12223643,126,148,22
900779.701236827,6955237.27781931,890887.922715888,6951807.18943109,121,148,27
876423.321368514,6954249.21951371,903828.248100216,6973152.871383,148,149,1
900779.701236827,6955237.27781931,896152.169817979,6948953.21867849,121,149,28
876514.189653424,6951504.29608555,897482.671147992,6934516.78522901,126,150,24
876514.189653424,6951504.29608555,915771.702261967,6953083.47154934,126,150,24
876514.189653424,6951504.29608555,914939.089950329,6960506.76362779,126,150,24
902067.154077558,6954548.48224571,898160.64626957,6960198.62417957,130,151,21
876423.321368514,6954249.21951371,878858.190874313,6962247.5020781,148,152,4
898349.784053033,6955728.24992217,892978.761197182,6951828.98521009,58,153,95
901767.162617563,6954209.02257003,890358.931457195,6951227.52642623,151,153,2
877150.808313604,6954351.94294951,911582.790631526,6960507.34172048,152,153,1
901767.162617563,6954209.02257003,901409.647661378,6954773.04931418,151,154,3
882658.761615596,6947238.53111762,899734.191902175,6969867.60032758,139,154,15
879011.755081525,6959275.85332739,912459.326414453,6958281.23771912,153,154,1
875108.165197854,6953607.4420607,887794.69971659,6973174.566193,149,155,6
878263.8862313,6949023.34297112,910070.232791382,6941158.43002462,122,157,35
878263.8862313,6949023.34297112,891992.718476553,6973575.79514015,122,157,35
875108.165197854,6953607.4420607,883885.4637542,6937469.02190424,149,157,8
877967.210602035,6952894.75544962,896103.774560002,6937972.74296619,126,160,34
877150.808313604,6954351.94294951,888036.721183313,6971377.74393344,152,164,12
882475.137585473,6954472.3262629,881060.889128726,6956051.358254,94,165,71
882501.996605209,6953350.84143935,900505.229351704,6967932.56267242,94,167,73
881043.43181791,6955877.16430674,910062.988971198,6949568.10402212,165,167,2
893010.575693746,6952544.06662516,895850.850219753,6957256.91180069,83,170,87
882658.761615596,6947238.53111762,883525.462124989,6964502.20771144,139,172,33
882658.761615596,6947238.53111762,896258.15394302,6970099.10682478,139,172,33
881209.975757971,6947490.06687444,878422.147351343,6952815.6859222,154,175,21
898913.272487982,6955906.90302638,893532.713024708,6950862.22695001,153,176,23
880268.398688394,6956645.37684496,907573.171652595,6941467.62919747,167,177,10
883775.406811476,6946772.35540031,890963.689219235,6968795.94354608,148,179,31
897608.939667143,6952517.81654884,893539.090107956,6953178.85214909,12,179,167
879011.755081525,6959275.85332739,888087.366980563,6970159.62765665,153,181,28
887170.741482214,6948986.87177835,889778.1427048,6963780.1222105,27,181,154
877733.17307797,6946777.32754472,878630.409654853,6961745.19868023,157,182,25
889574.227139966,6946071.81790195,889930.741879942,6965867.3554907,142,183,41
901253.863401368,6953144.14355927,892136.271310108,6962964.7014752,154,183,29
880208.17079801,6962628.82324407,888444.492364978,6936330.14201927,181,184,3
888346.888683717,6944090.59671272,907240.945041051,6947113.96755422,183,184,1
888346.888683717,6944090.59671272,900457.082377981,6942462.86491877,183,184,1
879011.755081525,6959275.85332739,884047.18014678,6964695.4730675,153,186,33
879011.755081525,6959275.85332739,908717.771945832,6962409.48865881,153,186,33
881144.721511699,6960075.96476531,892133.552314783,6969917.21655144,186,187,1
877591.02216054,6946152.11552024,891365.434959938,6974350.36866546,157,187,30
881043.43181791,6955877.16430674,908075.031195851,6959595.38356376,165,187,22
889001.039925227,6943219.850512,893670.021473051,6967801.69841917,184,188,4
889001.039925227,6943219.850512,908918.450776941,6955157.57009921,184,188,4
881144.721511699,6960075.96476531,898454.607056266,6969717.04288761,186,190,4
877887.245891807,6956922.40293918,893597.996016664,6937557.53244188,177,191,14
878562.183514617,6956592.77535138,904454.873407247,6940323.4086914,191,192,1
897608.939667143,6952517.81654884,901855.314611824,6954311.73752089,12,193,181
880951.922162463,6960587.83822781,892819.217783049,6970471.51248937,187,194,7
889574.227139966,6946071.81790195,887751.358858823,6950108.51584855,142,196,54
880208.17079801,6962628.82324407,879360.694515602,6949463.89586825,181,196,15
880208.17079801,6962628.82324407,912310.636224815,6956176.0824911,181,196,15
888703.744896567,6942415.20481168,897273.303191044,6968683.09380165,184,196,12
888645.355821437,6942963.82484724,892717.072310506,6967588.6068361,188,196,8
881218.204041485,6963573.6529946,878593.117147054,6952028.64193144,196,197,1
880208.17079801,6962628.82324407,890845.68104559,6971123.54420755,181,197,16
880208.17079801,6962628.82324407,911773.418887949,6948596.6494598,181,199,18
893874.141296829,6952282.73748852,897480.965668828,6954626.3379637,170,199,29
881147.261454204,6963791.65413173,886890.78963833,6972135.08237886,197,202,5
883914.842647687,6955185.2149498,894097.144342501,6966123.87855662,56,203,147
892259.978017385,6946211.06066433,904337.399177969,6953803.95369925,196,203,7
879011.755081525,6959275.85332739,911861.332132806,6950437.50463281,153,203,50
898789.431533185,6957047.55238547,898818.641926308,6952348.65161012,176,204,28
902950.222192175,6949301.33288866,886560.072160759,6958116.82463563,183,204,21
902950.222192175,6949301.33288866,895740.448852657,6964277.39129135,183,204,21
877150.808313604,6954351.94294951,879153.993757845,6963397.70766897,152,205,53
902018.62421589,6947416.31504799,893770.156112125,6946278.04069958,204,205,1
878934.704900508,6965010.2575768,874904.907217775,6951542.04246921,202,206,4
880168.823445045,6962565.44306902,894340.611844588,6973084.86741177,199,206,7
878573.012550693,6962236.22857433,888966.321863119,6935954.43268836,206,209,3
878573.012550693,6962236.22857433,887155.497044594,6972331.94674284,206,209,3
901676.049404812,6946953.24317084,892887.744884224,6962604.44594245,204,209,5
878573.012550693,6962236.22857433,894341.841920804,6973517.21180662,206,211,5
877448.995630828,6962338.04617039,887987.454681603,6936322.14379508,209,211,2
876913.38387523,6955295.42737227,914287.698014688,6957083.30558378,205,211,6
877427.989351113,6962317.34834271,880495.578276706,6967249.03738319,211,212,1
883283.447624471,6945842.47706322,909442.253800437,6960116.01302136,179,213,34
877427.989351113,6962317.34834271,916723.56100408,6951485.73529566,211,215,4
899438.710649037,6946983.98294525,888674.997674891,6949395.85766128,209,216,7
899438.710649037,6946983.98294525,892713.092600423,6962552.49157758,209,216,7
899438.710649037,6946983.98294525,889253.446064878,6948736.54994075,209,216,7
899438.710649037,6946983.98294525,900464.186619312,6961471.1683958,209,216,7
899438.710649037,6946983.98294525,895328.202395032,6963025.22557652,209,216,7
888346.888683717,6944090.59671272,885354.961793838,6947646.62006852,183,217,34
880718.434146678,6959129.31482193,893577.551463216,6969138.73063844,190,217,27
901676.049404812,6946953.24317084,887656.729726369,6949597.9554644,204,218,14
881503.736015009,6959164.30380668,903933.897740052,6942346.3220442,217,218,1
876604.618394951,6956095.31219872,895564.060685225,6973456.68768986,211,219,8
883948.321797661,6956319.80492604,904815.476549482,6947956.53065983,203,222,19
878934.704900508,6965010.2575768,875873.826914949,6952642.6633333,202,222,20
