x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,893161.70202212,6962973.98093781,0,5,5
895500.509851248,6954516.28142892,902275.845859506,6948083.35575754,0,5,5
888490.782146195,6949237.41596887,893527.68459087,6948204.96843253,5,12,7
888490.782146195,6949237.41596887,895663.329576754,6947807.77885951,5,12,7
895500.509851248,6954516.28142892,893438.903767171,6952469.54780689,0,12,12
895500.509851248,6954516.28142892,893554.80962762,6951884.28118402,0,12,12
889571.096209236,6951589.37775638,888036.933265589,6954435.6236277,12,13,1
888357.578787528,6952350.6367328,903783.346234521,6950933.42923472,13,17,4
888490.782146195,6949237.41596887,886467.881076918,6950828.22178957,5,17,12
895500.509851248,6954516.28142892,895050.178743377,6954326.03408059,0,19,19
895500.509851248,6954516.28142892,895283.804632509,6954577.93958057,0,19,19
895500.509851248,6954516.28142892,895641.250135213,6954188.95972436,0,19,19
895500.509851248,6954516.28142892,895682.205775829,6954977.70413165,0,19,19
886886.605599189,6951825.02485737,893878.802488314,6963930.44467665,17,22,5
888490.782146195,6949237.41596887,886456.017417254,6950255.22888559,5,27,22
888490.782146195,6949237.41596887,887158.278110491,6952488.40674477,5,28,23
889249.913594379,6947572.38071305,904913.2138459,6955714.95723038,5,38,33
888490.782146195,6949237.41596887,892787.219664235,6962621.38206386,5,38,33
889647.94765557,6951233.28999845,890671.95781126,6959859.2585938,12,44,32
888357.578787528,6952350.6367328,896899.974035395,6949141.36872371,13,47,34
889948.416658984,6954366.45561095,893035.551744113,6949374.30812961,47,50,3
898031.735278148,6952441.17360339,897693.964503257,6952538.15869155,12,53,41
886619.166488132,6950477.48129216,898162.134808111,6966655.51905855,17,54,37
889801.308540137,6954703.39715839,890507.873049868,6952294.88616805,50,55,5
886427.161285274,6951527.84534524,889375.675436448,6964373.33778456,22,56,34
889647.94765557,6951233.28999845,891141.348024281,6951751.47289883,12,57,45
883914.842647687,6955185.2149498,884075.252948994,6951565.08825685,56,57,1
883914.842647687,6955185.2149498,906042.589787219,6949973.43012701,56,57,1
