x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,888611.032518236,6949081.41205402,0,5,5
895500.509851248,6954516.28142892,900485.741233068,6962417.8748624,0,5,5
888490.782146195,6949237.41596887,901549.584607378,6957187.12508611,5,12,7
888490.782146195,6949237.41596887,899966.701587133,6949507.92357778,5,12,7
895500.509851248,6954516.28142892,895098.107188355,6957393.33030969,0,12,12
895500.509851248,6954516.28142892,892244.845551051,6954853.6604647,0,12,12
889571.096209236,6951589.37775638,888039.834895993,6954293.09912021,12,13,1
888357.578787528,6952350.6367328,887151.808348657,6951089.71002033,13,17,4
888490.782146195,6949237.41596887,887940.739886722,6948348.62023835,5,17,12
895500.509851248,6954516.28142892,895013.019052082,6954552.95404802,0,19,19
895500.509851248,6954516.28142892,895715.80826614,6954582.68528452,0,19,19
895500.509851248,6954516.28142892,895778.62044707,6954293.56676326,0,19,19
895500.509851248,6954516.28142892,895042.198421166,6954326.87458464,0,19,19
886886.605599189,6951825.02485737,888712.494447913,6947794.73017121,17,22,5
888490.782146195,6949237.41596887,892010.191049749,6945147.33875488,5,27,22
888490.782146195,6949237.41596887,892765.905758892,6946378.28126861,5,28,23
889249.913594379,6947572.38071305,904946.339439545,6955417.46041047,5,38,33
888490.782146195,6949237.41596887,887189.884426588,6952519.25739491,5,38,33
889647.94765557,6951233.28999845,894775.143212249,6947351.35553773,12,44,32
888357.578787528,6952350.6367328,890720.409042854,6951688.062404,13,47,34
889948.416658984,6954366.45561095,900382.517673248,6951569.77374919,47,50,3
898031.735278148,6952441.17360339,894808.948744854,6957387.85871513,12,53,41
886619.166488132,6950477.48129216,886188.969703263,6962746.74664737,17,54,37
889801.308540137,6954703.39715839,897734.630614962,6959503.23676747,50,55,5
886427.161285274,6951527.84534524,900295.172308492,6943948.10426689,22,56,34
889647.94765557,6951233.28999845,897491.213486738,6949753.55562562,12,57,45
883914.842647687,6955185.2149498,886417.283702166,6962048.94623933,56,57,1
883914.842647687,6955185.2149498,884034.115275227,6953973.37926957,56,57,1
898133.418748135,6953177.62403615,898461.585274279,6955421.41315674,53,58,5
883700.377325537,6954462.34816447,887507.154553786,6963295.72367344,57,58,1
883700.377325537,6954462.34816447,886880.033143418,6962673.50763249,57,58,1
889948.416658984,6954366.45561095,891990.27777,6950205.49381306,47,59,12
883700.377325537,6954462.34816447,883393.602112639,6955909.53083394,57,65,8
883700.377325537,6954462.34816447,884133.128810801,6950161.61746773,57,65,8
898133.418748135,6953177.62403615,893123.053601984,6954146.56097822,53,65,12
883874.560066274,6952130.85702147,905705.377351853,6947987.30407408,58,65,7
883705.262671936,6951752.40553015,893085.883184767,6967177.92220043,65,72,7
884274.839810092,6949184.33340154,907623.677757212,6956237.62207397,54,72,18
884274.839810092,6949184.33340154,903640.089269488,6963337.73590085,54,72,18
884274.839810092,6949184.33340154,890908.710789242,6966013.09199922,54,72,18
883914.842647687,6955185.2149498,892563.387535449,6965681.20363476,56,75,19
883860.918388858,6952172.72737046,907093.235386536,6950973.82923575,58,76,18
882861.950103527,6951983.6194956,885096.041715311,6946891.88758999,72,81,9
891528.656105892,6951219.18636398,894790.393987449,6951420.29389651,57,83,26
897905.890905903,6954460.30455211,893393.510411446,6955042.92300612,65,85,20
883700.377325537,6954462.34816447,884436.289497698,6949744.67258713,57,89,32
884274.839810092,6949184.33340154,883230.908229928,6947885.2822225,54,90,36
891528.656105892,6951219.18636398,899886.360057089,6956476.15275438,57,90,33
884274.839810092,6949184.33340154,886311.18649941,6963825.17863901,54,93,39
883490.814673993,6953540.34868517,883065.859291442,6950554.07718983,89,94,5
883490.814673993,6953540.34868517,885268.834568462,6962019.27671329,89,94,5
883315.448166872,6954722.75332468,885493.919014693,6962854.7701738,65,94,29
883490.814673993,6953540.34868517,901745.999529309,6965175.90285882,89,94,5
883490.814673993,6953540.34868517,906150.800801485,6960636.37384314,89,94,5
883705.262671936,6951752.40553015,886737.138020943,6963767.83339477,65,97,32
882848.235163773,6952005.44813386,908023.010257717,6964929.01826974,81,100,19
882848.235163773,6952005.44813386,892762.595611721,6938455.79502661,81,100,19
883248.941622772,6951011.00318662,881832.671658286,6954455.96879064,97,101,4
897905.890905903,6954460.30455211,896486.92898678,6957102.41825926,65,104,39
889044.72602536,6947562.24121036,905884.70753947,6958120.7641245,38,105,67
879517.268994917,6951358.52754518,881241.267706047,6949810.92017172,100,106,6
883850.911440394,6946848.15706326,885336.696874437,6964088.57128257,90,107,17
883850.911440394,6946848.15706326,898230.590843182,6940935.03064559,90,107,17
883850.911440394,6946848.15706326,909395.579161436,6953787.69802136,90,107,17
879714.629342236,6950510.7750313,884224.369091848,6942296.02375188,100,109,9
880798.053365316,6951466.005311,887697.917861919,6941711.3661121,106,111,5
880798.053365316,6951466.005311,881391.979740599,6948554.49328209,106,112,6
879517.268994917,6951358.52754518,879150.351169496,6951810.58065345,100,112,12
887431.038514241,6947052.53642577,904221.011352881,6961050.56814881,105,112,7
887431.038514241,6947052.53642577,904665.413601211,6960432.98845687,105,112,7
887431.038514241,6947052.53642577,884692.649301078,6953186.0093249,105,112,7
879175.868677766,6951660.65607501,886282.025311599,6969269.95444994,112,113,1
879517.268994917,6951358.52754518,911396.576748794,6958806.39578696,100,119,19
878205.340033556,6952637.87098494,879010.85544171,6948903.16853577,113,120,7
898349.784053033,6955728.24992217,890667.360603785,6952273.43372293,58,121,63
879439.114543653,6950213.06996628,896937.125756022,6971491.28405541,109,121,12
879484.31609891,6948711.44576244,885459.614154404,6969564.66939315,121,122,1
879439.114543653,6950213.06996628,912656.883108656,6953097.18349219,109,125,16
897653.086115377,6954804.74878802,893627.52459628,6955432.15127205,85,126,41
882440.611234535,6950484.84414124,881325.438140197,6951701.71034901,101,126,25
878183.811886466,6952632.74473063,912761.710387099,6957994.3390945,120,126,6
878183.811886466,6952632.74473063,894842.450380865,6935303.80194041,120,126,6
879484.31609891,6948711.44576244,892694.312807405,6971646.48566518,121,128,7
879484.31609891,6948711.44576244,885988.608619718,6939978.32873057,121,128,7
879484.31609891,6948711.44576244,878314.809611636,6951881.99262916,121,128,7
878839.328743093,6950184.99681777,878277.122774535,6952392.85660434,125,128,3
878839.328743093,6950184.99681777,885693.057122351,6968676.19562513,125,128,3
879484.31609891,6948711.44576244,904049.27897484,6939728.52603457,121,128,7
879484.31609891,6948711.44576244,886134.133079977,6968811.86323146,121,128,7
879484.31609891,6948711.44576244,889403.669228228,6938663.90286577,121,128,7
887431.038514241,6947052.53642577,883199.370719804,6952626.19504278,105,130,25
900779.701236827,6955237.27781931,894376.419593737,6960986.07851851,121,130,9
884150.546270237,6948014.16195583,893448.880262067,6967194.50114977,93,135,42
898133.418748135,6953177.62403615,895340.997954631,6957470.63683178,53,138,85
883500.173218725,6947380.19370692,896843.400205458,6939816.86671819,107,139,32
