x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,904061.045943879,6956444.99209957,0,5,5
895500.509851248,6954516.28142892,893271.675732076,6963589.318913,0,5,5
888490.782146195,6949237.41596887,889621.228641003,6951489.93648869,5,12,7
888490.782146195,6949237.41596887,900355.193724004,6949883.51103936,5,12,7
895500.509851248,6954516.28142892,897721.708712667,6952643.95298992,0,12,12
895500.509851248,6954516.28142892,892247.653319765,6954879.73573822,0,12,12
889571.096209236,6951589.37775638,888045.596686157,6954147.83763153,12,13,1
888357.578787528,6952350.6367328,889555.764053021,6947726.42091548,13,17,4
888490.782146195,6949237.41596887,888920.255728484,6947312.78074119,5,17,12
895500.509851248,6954516.28142892,895956.156459317,6954693.42072106,0,19,19
895500.509851248,6954516.28142892,895715.80826614,6954582.68528452,0,19,19
895500.509851248,6954516.28142892,895252.454382571,6954772.04657562,0,19,19
895500.509851248,6954516.28142892,895503.353569654,6954020.38201082,0,19,19
886886.605599189,6951825.02485737,901641.956571581,6947199.24400882,17,22,5
888490.782146195,6949237.41596887,887352.190271626,6948722.81094967,5,27,22
888490.782146195,6949237.41596887,901149.968409679,6960980.70129057,5,28,23
889249.913594379,6947572.38071305,894657.611653961,6963967.48996524,5,38,33
888490.782146195,6949237.41596887,886964.766342555,6954073.92106089,5,38,33
889647.94765557,6951233.28999845,894716.622985613,6947357.52167816,12,44,32
888357.578787528,6952350.6367328,896084.263591122,6948992.92935228,13,47,34
889948.416658984,6954366.45561095,890947.054659538,6951083.79636735,47,50,3
898031.735278148,6952441.17360339,893390.978059054,6956583.66830424,12,53,41
886619.166488132,6950477.48129216,907401.820485284,6958094.56912442,17,54,37
889801.308540137,6954703.39715839,890085.366518818,6953783.31360919,50,55,5
886427.161285274,6951527.84534524,885285.4241635,6949009.26944428,22,56,34
889647.94765557,6951233.28999845,890399.517814346,6953724.86606313,12,57,45
883914.842647687,6955185.2149498,899258.653669705,6943330.46936805,56,57,1
883914.842647687,6955185.2149498,902442.263647025,6963658.76476587,56,57,1
898133.418748135,6953177.62403615,894217.522746047,6957334.29051221,53,58,5
883700.377325537,6954462.34816447,888537.188742714,6964133.16731655,57,58,1
883700.377325537,6954462.34816447,883930.202379342,6957158.42885326,57,58,1
889948.416658984,6954366.45561095,890456.047278634,6952180.04161101,47,59,12
883700.377325537,6954462.34816447,886881.677641177,6963132.2021708,57,65,8
883700.377325537,6954462.34816447,906786.016917038,6959078.93199648,57,65,8
898133.418748135,6953177.62403615,897785.423142114,6955270.04709679,53,65,12
883874.560066274,6952130.85702147,907227.110539651,6957558.27128748,58,65,7
883705.262671936,6951752.40553015,891027.913613232,6966605.26202519,65,72,7
884274.839810092,6949184.33340154,895485.061263975,6966761.03438819,54,72,18
884274.839810092,6949184.33340154,883883.836920137,6957536.83139832,54,72,18
884274.839810092,6949184.33340154,891448.002140577,6942818.48449231,54,72,18
883914.842647687,6955185.2149498,906306.66209986,6950453.12392025,56,75,19
883860.918388858,6952172.72737046,890514.65017567,6965565.32917852,58,76,18
882861.950103527,6951983.6194956,887254.640057511,6944597.10959113,72,81,9
891528.656105892,6951219.18636398,897950.82289067,6952495.05176614,57,83,26
897905.890905903,6954460.30455211,893725.662122068,6953264.59715228,65,85,20
883700.377325537,6954462.34816447,902416.927258637,6964382.81036354,57,89,32
884274.839810092,6949184.33340154,906051.834498556,6945395.81967479,54,90,36
891528.656105892,6951219.18636398,891573.471685773,6951749.48745623,57,90,33
884274.839810092,6949184.33340154,886364.391330106,6963877.40151683,54,93,39
883490.814673993,6953540.34868517,882452.642417803,6954786.00798675,89,94,5
883490.814673993,6953540.34868517,895848.989380829,6941833.19507949,89,94,5
883315.448166872,6954722.75332468,893885.883993881,6967441.26646022,65,94,29
883490.814673993,6953540.34868517,907443.552867842,6957678.14699396,89,94,5
883490.814673993,6953540.34868517,883755.32815919,6958112.79856412,89,94,5
883705.262671936,6951752.40553015,894802.98810331,6941792.23478392,65,97,32
882848.235163773,6952005.44813386,881078.09046949,6962081.45982225,81,100,19
882848.235163773,6952005.44813386,880045.805985977,6959672.59079692,81,100,19
883248.941622772,6951011.00318662,902496.255792713,6942774.34899828,97,101,4
897905.890905903,6954460.30455211,897049.872107129,6952222.68098066,65,104,39
889044.72602536,6947562.24121036,904652.901251984,6960603.77588711,38,105,67
879517.268994917,6951358.52754518,908154.993067229,6946433.55505394,100,106,6
883850.911440394,6946848.15706326,881758.777133563,6956985.41269025,90,107,17
883850.911440394,6946848.15706326,882094.576337987,6951025.62795136,90,107,17
883850.911440394,6946848.15706326,908461.952585147,6949456.16412074,90,107,17
879714.629342236,6950510.7750313,894832.682065758,6937901.82825802,100,109,9
880798.053365316,6951466.005311,881055.37633853,6950493.29549524,106,111,5
880798.053365316,6951466.005311,905424.700498474,6966182.64246346,106,112,6
879517.268994917,6951358.52754518,881736.071098323,6963746.05560935,100,112,12
887431.038514241,6947052.53642577,886187.917138331,6948857.68917103,105,112,7
887431.038514241,6947052.53642577,906335.281212398,6955785.38046061,105,112,7
887431.038514241,6947052.53642577,905041.642647538,6949267.82846579,105,112,7
879175.868677766,6951660.65607501,899910.943442647,6971344.81078697,112,113,1
879517.268994917,6951358.52754518,892249.423305968,6970656.92764558,100,119,19
878205.340033556,6952637.87098494,895825.97769925,6971932.07338844,113,120,7
898349.784053033,6955728.24992217,891582.621104045,6958127.3540182,58,121,63
879439.114543653,6950213.06996628,904420.940763163,6940002.82244172,109,121,12
879484.31609891,6948711.44576244,880802.639982076,6965063.61227733,121,122,1
879439.114543653,6950213.06996628,907291.03696509,6941972.81888147,109,125,16
897653.086115377,6954804.74878802,893739.34682738,6955632.16499733,85,126,41
882440.611234535,6950484.84414124,907626.113006733,6946653.44374186,101,126,25
878183.811886466,6952632.74473063,903672.732427492,6970113.09864361,120,126,6
878183.811886466,6952632.74473063,877265.236262026,6960601.27999007,120,126,6
879484.31609891,6948711.44576244,897114.000011086,6971799.66328922,121,128,7
879484.31609891,6948711.44576244,886111.162190623,6939898.87795889,121,128,7
