x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,889323.971735973,6948283.05754758,0,5,5
895500.509851248,6954516.28142892,892871.403370224,6963481.52040118,0,5,5
888490.782146195,6949237.41596887,901389.511756968,6957523.66697135,5,12,7
888490.782146195,6949237.41596887,890951.500904745,6949583.0234191,5,12,7
895500.509851248,6954516.28142892,895252.518944022,6951621.83179636,0,12,12
895500.509851248,6954516.28142892,892554.441906062,6955942.41547301,0,12,12
889571.096209236,6951589.37775638,894429.519206145,6961903.05746241,12,13,1
888357.578787528,6952350.6367328,888689.917372989,6948595.29852972,13,17,4
888490.782146195,6949237.41596887,893546.260735507,6964075.10336846,5,17,12
895500.509851248,6954516.28142892,895171.29426176,6954877.68045479,0,19,19
895500.509851248,6954516.28142892,895558.950922619,6954298.6865745,0,19,19
895500.509851248,6954516.28142892,895268.05129755,6954246.26226919,0,19,19
895500.509851248,6954516.28142892,895137.197160792,6954853.81395855,0,19,19
886886.605599189,6951825.02485737,888233.990145502,6948315.1447757,17,22,5
888490.782146195,6949237.41596887,888533.815926908,6961687.37534339,5,27,22
888490.782146195,6949237.41596887,892981.637414049,6946308.94399244,5,28,23
889249.913594379,6947572.38071305,890709.169109937,6946326.11207361,5,38,33
888490.782146195,6949237.41596887,895606.8234537,6945969.74427289,5,38,33
889647.94765557,6951233.28999845,902504.115259655,6952839.42989387,12,44,32
888357.578787528,6952350.6367328,890620.181674881,6951864.75668224,13,47,34
889948.416658984,6954366.45561095,890344.488395245,6956951.71786332,47,50,3
898031.735278148,6952441.17360339,895416.50696368,6957468.76451768,12,53,41
886619.166488132,6950477.48129216,883594.052723471,6950955.15572151,17,54,37
889801.308540137,6954703.39715839,895169.994230662,6959970.80052414,50,55,5
886427.161285274,6951527.84534524,906013.243785405,6959431.31772956,22,56,34
889647.94765557,6951233.28999845,891550.93837859,6951192.52704207,12,57,45
883914.842647687,6955185.2149498,892814.072568463,6966006.67268192,56,57,1
883914.842647687,6955185.2149498,884146.620028573,6956208.06546425,56,57,1
898133.418748135,6953177.62403615,893704.885588114,6957038.77317543,53,58,5
883700.377325537,6954462.34816447,902220.584037211,6964304.68977611,57,58,1
883700.377325537,6954462.34816447,885723.427250326,6947788.60621224,57,58,1
889948.416658984,6954366.45561095,899723.782590423,6950901.23142873,47,59,12
883700.377325537,6954462.34816447,897692.16456718,6966504.40090204,57,65,8
883700.377325537,6954462.34816447,907203.662093339,6951167.15056673,57,65,8
898133.418748135,6953177.62403615,896959.52032288,6952603.0956375,53,65,12
883874.560066274,6952130.85702147,884315.885113899,6959171.49737338,58,65,7
883705.262671936,6951752.40553015,907615.157910638,6950113.68317762,65,72,7
884274.839810092,6949184.33340154,888659.55432003,6964671.84842995,54,72,18
884274.839810092,6949184.33340154,893324.147047017,6966320.27469605,54,72,18
884274.839810092,6949184.33340154,889845.570431188,6965529.13446847,54,72,18
883914.842647687,6955185.2149498,903480.035115737,6962859.50334337,56,75,19
883860.918388858,6952172.72737046,892422.756801986,6966240.94300379,58,76,18
882861.950103527,6951983.6194956,897625.060692006,6941793.44281767,72,81,9
891528.656105892,6951219.18636398,898269.442603161,6952959.87057177,57,83,26
897905.890905903,6954460.30455211,897115.051954789,6953063.6796989,65,85,20
883700.377325537,6954462.34816447,890351.177942698,6943622.72352223,57,89,32
884274.839810092,6949184.33340154,884118.878453091,6946455.77641137,54,90,36
891528.656105892,6951219.18636398,899273.514873869,6957489.69877933,57,90,33
884274.839810092,6949184.33340154,886691.922723225,6964186.23612068,54,93,39
883490.814673993,6953540.34868517,882452.098074987,6954758.24649638,89,94,5
883490.814673993,6953540.34868517,882827.510538612,6953902.11064514,89,94,5
883315.448166872,6954722.75332468,893847.773739206,6967436.44853553,65,94,29
883490.814673993,6953540.34868517,884159.006542496,6949616.89646291,89,94,5
883490.814673993,6953540.34868517,904559.814520546,6962811.65528379,89,94,5
883705.262671936,6951752.40553015,896797.723263669,6941839.32844425,65,97,32
882848.235163773,6952005.44813386,880872.266418962,6947357.18937532,81,100,19
882848.235163773,6952005.44813386,892400.272498032,6970510.77817672,81,100,19
883248.941622772,6951011.00318662,908242.213294997,6949570.33037428,97,101,4
897905.890905903,6954460.30455211,893995.142011925,6952193.56877245,65,104,39
889044.72602536,6947562.24121036,904982.297026696,6960076.81819171,38,105,67
879517.268994917,6951358.52754518,908753.177343216,6947457.01691598,100,106,6
883850.911440394,6946848.15706326,909184.666818808,6957286.78235062,90,107,17
883850.911440394,6946848.15706326,891084.010692474,6967646.33284706,90,107,17
883850.911440394,6946848.15706326,883345.831480957,6961288.84214341,90,107,17
879714.629342236,6950510.7750313,905239.028547379,6941038.62207263,100,109,9
880798.053365316,6951466.005311,898420.63601394,6969224.0739627,106,111,5
880798.053365316,6951466.005311,889666.834984535,6940354.2979047,106,112,6
879517.268994917,6951358.52754518,911684.184643879,6950947.36341204,100,112,12
887431.038514241,6947052.53642577,891524.422778653,6964661.95937418,105,112,7
887431.038514241,6947052.53642577,894490.429178429,6965378.26190373,105,112,7
887431.038514241,6947052.53642577,903791.432400365,6947456.53094982,105,112,7
