x1,y1,x2,y2,d1,d2,dt
895500.509851248,6954516.28142892,892706.155443948,6962834.59174356,0,5,5
895500.509851248,6954516.28142892,889400.772625943,6947439.49426945,0,5,5
888490.782146195,6949237.41596887,892713.255638055,6960512.60740384,5,12,7
888490.782146195,6949237.41596887,889029.68782554,6952738.92966339,5,12,7
895500.509851248,6954516.28142892,897983.738221811,6953008.6624369,0,12,12
895500.509851248,6954516.28142892,894456.281098344,6951414.22389222,0,12,12
889571.096209236,6951589.37775638,893628.37815899,6961741.69519269,12,13,1
888357.578787528,6952350.6367328,904469.81895819,6953519.435131,13,17,4
888490.782146195,6949237.41596887,886288.909593464,6957731.33775332,5,17,12
895500.509851248,6954516.28142892,895050.178743377,6954326.03408059,0,19,19
895500.509851248,6954516.28142892,895303.74514199,6954406.52474947,0,19,19
895500.509851248,6954516.28142892,895156.895622246,6954610.49707219,0,19,19
895500.509851248,6954516.28142892,895230.625089191,6954100.24473004,0,19,19
886886.605599189,6951825.02485737,886323.232379296,6951864.11578011,17,22,5
888490.782146195,6949237.41596887,902613.855562499,6947490.63377495,5,27,22
888490.782146195,6949237.41596887,887917.128174311,6950491.67853012,5,28,23
889249.913594379,6947572.38071305,902693.548630349,6960704.65870332,5,38,33
888490.782146195,6949237.41596887,895486.327152167,6945969.09482791,5,38,33
889647.94765557,6951233.28999845,890124.177266814,6949724.8966887,12,44,32
888357.578787528,6952350.6367328,890014.140516201,6953651.44727674,13,47,34
889948.416658984,6954366.45561095,890527.410263118,6951726.26559253,47,50,3
898031.735278148,6952441.17360339,895845.904525012,6951582.86782122,12,53,41
886619.166488132,6950477.48129216,887704.83104553,6944837.81411236,17,54,37
889801.308540137,6954703.39715839,890641.357585676,6952016.34975075,50,55,5
886427.161285274,6951527.84534524,888823.226774045,6964007.80645464,22,56,34
889647.94765557,6951233.28999845,899556.283134115,6951322.98201926,12,57,45
883914.842647687,6955185.2149498,906679.658041957,6958294.20177635,56,57,1
883914.842647687,6955185.2149498,884284.649207196,6952071.40569775,56,57,1
898133.418748135,6953177.62403615,895057.572826253,6951451.80139187,53,58,5
883700.377325537,6954462.34816447,898110.311203073,6966099.08212393,57,58,1
883700.377325537,6954462.34816447,907072.017687187,6957153.16679033,57,58,1
